,close,date
0,100.0,2012-01-03
1,100.61522116077867,2012-01-04
2,100.83247079405184,2012-01-05
3,101.12137170988905,2012-01-06
4,100.66315446837447,2012-01-09
5,101.87700507940757,2012-01-10
6,102.45254413203119,2012-01-11
7,104.64533817993842,2012-01-12
8,104.02612020991496,2012-01-13
9,104.49306757336797,2012-01-17
10,107.00214504238285,2012-01-18
11,107.32082033223652,2012-01-19
12,107.27363275779197,2012-01-20
13,106.5819337071202,2012-01-23
14,105.60513876890631,2012-01-24
15,106.37356229989156,2012-01-25
16,107.29611480988835,2012-01-26
17,107.87873955291303,2012-01-27
18,106.77533142461417,2012-01-30
19,105.95626457143243,2012-01-31
20,108.8289097948589,2012-02-01
21,109.40985536273762,2012-02-02
22,111.44187555023993,2012-02-03
23,110.13216763316433,2012-02-06
24,110.87380626333184,2012-02-07
25,110.14031292646845,2012-02-08
26,109.7947980608408,2012-02-09
27,109.72508576086258,2012-02-10
28,109.99243859010258,2012-02-13
29,109.00561138597935,2012-02-14
30,108.43500314796682,2012-02-15
31,110.08045902108101,2012-02-16
32,111.04548528738455,2012-02-17
33,111.69151194159238,2012-02-21
34,111.62251273884995,2012-02-22
35,112.23907149694192,2012-02-23
36,111.39100656868145,2012-02-24
37,111.43078853861452,2012-02-27
38,112.15733359464215,2012-02-28
39,111.22805708479582,2012-02-29
40,110.3235173220778,2012-03-01
41,108.92857747686027,2012-03-02
42,109.44842992291255,2012-03-05
43,107.72811576224018,2012-03-06
44,109.62577123154816,2012-03-07
45,110.40744641377181,2012-03-08
46,113.43164611906762,2012-03-09
47,113.68221197777252,2012-03-12
48,114.8265936124572,2012-03-13
49,114.42183909625034,2012-03-14
50,116.48226843138409,2012-03-15
51,115.21415421587359,2012-03-16
52,116.54483474994794,2012-03-19
53,115.61762636457497,2012-03-20
54,115.00678576664859,2012-03-21
55,114.91837642512849,2012-03-22
56,115.0385277387482,2012-03-23
57,118.54388161774801,2012-03-26
58,117.09115985874436,2012-03-27
59,116.2168528323883,2012-03-28
60,117.15071678555458,2012-03-29
61,115.88495803574133,2012-03-30
62,116.19604748070631,2012-04-02
63,115.43763118692841,2012-04-03
64,114.06984904573363,2012-04-04
65,114.16038304942131,2012-04-05
66,112.42898672019378,2012-04-09
67,111.28871434041451,2012-04-10
68,114.24945873176448,2012-04-11
69,114.70900668496046,2012-04-12
70,114.01546760139094,2012-04-13
71,113.54630335974848,2012-04-16
72,114.22695528465505,2012-04-17
73,113.60656679522953,2012-04-18
74,111.186469012084,2012-04-19
75,112.3074820121696,2012-04-20
76,111.94403729565242,2012-04-23
77,112.96363789768318,2012-04-24
78,113.9734518803985,2012-04-25
79,115.20784207938857,2012-04-26
80,115.59420590179732,2012-04-27
81,114.20049385838225,2012-04-30
82,116.48981578667019,2012-05-01
83,117.21224879369633,2012-05-02
84,114.81941793254893,2012-05-03
85,113.76182270611216,2012-05-04
86,113.78980227598976,2012-05-07
87,112.21685504034468,2012-05-08
88,112.22827835379402,2012-05-09
89,113.69490572998144,2012-05-10
90,113.58174809776747,2012-05-11
91,112.01346082705604,2012-05-14
92,113.26516749740999,2012-05-15
93,113.09630235886176,2012-05-16
94,112.19469075539374,2012-05-17
95,111.29117070897183,2012-05-18
96,114.13601876180229,2012-05-21
97,113.5614662305969,2012-05-22
98,114.69413950654598,2012-05-23
99,115.64072821163148,2012-05-24
100,116.63817671703687,2012-05-25
101,119.7554354105277,2012-05-29
102,118.69004057762162,2012-05-30
103,119.26778463358711,2012-05-31
104,114.8758710274962,2012-06-01
105,114.25258352245936,2012-06-04
106,114.65027568808843,2012-06-05
107,117.28003990943722,2012-06-06
108,115.45537663552219,2012-06-07
109,117.5284556266547,2012-06-08
110,115.896789737304,2012-06-11
111,116.85766152727894,2012-06-12
112,114.75865584685535,2012-06-13
113,117.146839439584,2012-06-14
114,117.59295906487499,2012-06-15
115,117.24433197732279,2012-06-18
116,118.96783200936484,2012-06-19
117,118.08689000158525,2012-06-20
118,115.28758428943928,2012-06-21
119,117.14738915109274,2012-06-22
120,117.32702619255139,2012-06-25
121,117.96847914109462,2012-06-26
122,118.08778751717888,2012-06-27
123,119.12616683001045,2012-06-28
124,122.73099532936341,2012-06-29
125,124.86832669735196,2012-07-02
126,124.65841437587659,2012-07-03
127,124.90685884761793,2012-07-05
128,124.23768595430569,2012-07-06
129,122.76609541817646,2012-07-09
130,122.44529478868039,2012-07-10
131,122.08440437166446,2012-07-11
132,121.71850408383449,2012-07-12
133,123.50397049110948,2012-07-13
134,122.7042066975429,2012-07-16
135,123.32743166501942,2012-07-17
136,124.07876619312549,2012-07-18
137,123.30379501260997,2012-07-19
138,119.72765300073243,2012-07-20
139,116.26571901658559,2012-07-23
140,114.31604024332277,2012-07-24
141,114.7312987287134,2012-07-25
142,116.3359503103421,2012-07-26
143,122.17965902457665,2012-07-27
144,121.44013574707475,2012-07-30
145,120.54942613164727,2012-07-31
146,119.27952389313482,2012-08-01
147,119.6952872168517,2012-08-02
148,121.46553636155244,2012-08-03
149,120.84533807670539,2012-08-06
150,122.62849692652746,2012-08-07
151,122.44646964030127,2012-08-08
152,122.01654528818989,2012-08-09
153,120.62218179928162,2012-08-10
154,120.26524873283748,2012-08-13
155,119.7819451293763,2012-08-14
156,120.42571052140957,2012-08-15
157,121.15865345691269,2012-08-16
158,122.18595657326016,2012-08-17
159,121.04717899992457,2012-08-20
160,120.75591372504412,2012-08-21
161,120.43006164942467,2012-08-22
162,118.74272856903428,2012-08-23
163,118.8902012604181,2012-08-24
164,119.70468801671512,2012-08-27
165,120.48068106007594,2012-08-28
166,121.3103150694202,2012-08-29
167,120.96979769461772,2012-08-30
168,120.1379522463951,2012-08-31
169,121.96410420298506,2012-09-04
170,122.5059094337439,2012-09-05
171,124.29770931569907,2012-09-06
