,date,adj_close,adj_factor,adj_high,adj_low,adj_open,volume,close,ex_dividend,high,low,open,split_ratio,volume
422,2016-08-16,67.8100306105102,1.0,68.2234516056174,67.5583830482711,68.2234516056174,113910.0,75.45,0.0,75.91,75.17,75.91,1.0,113910.0
423,2016-08-15,68.2414264314916,1.0,68.6368726007245,67.9897788692524,68.3133257349885,125850.0,75.93,0.0,76.37,75.65,76.01,1.0,125850.0
424,2016-08-12,68.1785145409318,1.0,68.5649732972276,67.7291438940762,67.7381313070133,121776.0,75.86,0.0,76.29,75.36,75.37,1.0,121776.0
425,2016-08-11,67.7291438940762,1.0,68.3133257349885,67.4685089188999,67.9448418045669,125623.0,75.36,0.0,76.01,75.07,75.6,1.0,125623.0
426,2016-08-10,67.6572445905793,1.0,68.3492753867369,67.5943327000195,67.8909173269442,97602.0,75.28,0.0,76.05,75.21,75.54,1.0,97602.0
427,2016-08-09,68.0526907598122,1.0,68.8975075759007,67.4505340930257,67.5224333965226,224886.0,75.72,0.0,76.66,75.05,75.13,1.0,224886.0
428,2016-08-08,67.7561061328875,1.0,68.5656922902626,67.6662320035164,68.358262799674,121270.0,75.39,0.0,76.2908,75.29,76.06,1.0,121270.0
429,2016-08-05,68.2414264314916,1.0,68.5290236454792,67.9448418045669,68.196489366806,277872.0,75.93,0.0,76.25,75.6,75.88,1.0,277872.0
430,2016-08-04,67.9088921528184,1.0,69.0053565311461,67.8369928493215,68.672822252473,204827.0,75.56,0.0,76.78,75.48,76.41,1.0,204827.0
431,2016-08-03,68.6548474265987,1.0,71.1713230489901,67.7291438940762,71.1713230489901,440558.0,76.39,0.0,79.19,75.36,79.19,1.0,440558.0
432,2016-08-02,72.0700643427013,1.0,73.3462769797712,71.9083807839627,73.3462769797712,239761.0,80.19,0.0,81.61,80.0101,81.61,1.0,239761.0
433,2016-08-01,73.7147609101928,1.0,74.1461567311742,72.8070322035445,73.1575413080919,188245.0,82.02,0.0,82.5,81.01,81.4,1.0,188245.0
434,2016-07-29,73.1305790692805,1.0,73.732735736067,72.5778531736481,72.9238685717269,156082.0,81.37,0.0,82.04,80.755,81.14,1.0,156082.0
435,2016-07-28,73.1934909598403,1.0,73.3822266315197,71.9801902133302,72.2138629496951,158827.0,81.44,0.0,81.65,80.09,80.35,1.0,158827.0
436,2016-07-27,72.123988820324,1.0,72.9867804622867,71.9082909098333,72.9867804622867,185756.0,80.25,0.0,81.21,80.01,81.21,1.0,185756.0
437,2016-07-26,72.7800699647332,1.0,75.1617343930678,72.4924727507456,75.1617343930678,214283.0,80.98,0.0,83.63,80.66,83.63,1.0,214283.0
438,2016-07-25,75.4762938458668,1.0,75.4852812588039,74.8202127014576,74.9190742437658,204598.0,83.98,0.0,83.99,83.25,83.36,1.0,204598.0
439,2016-07-22,74.9729987213885,1.0,75.2875581741874,74.4876784227844,74.5505903133442,299764.0,83.42,0.0,83.77,82.88,82.95,1.0,299764.0
440,2016-07-21,74.5416029004071,1.0,74.6314770297782,73.490075586765,73.490075586765,246037.0,82.94,0.0,83.04,81.77,81.77,1.0,246037.0
441,2016-07-20,73.6788112584444,1.0,74.2180560346711,73.5440000643877,73.9753958853691,246346.0,81.98,0.0,82.58,81.83,82.31,1.0,246346.0
442,2016-07-19,73.6158993678846,1.0,74.2180560346711,73.368745512114,74.1191944923628,275447.0,81.91,0.0,82.58,81.635,82.47,1.0,275447.0
443,2016-07-18,73.9843832983062,1.0,74.6404644427153,73.5260252385135,74.4786910098473,206300.0,82.32,0.0,83.05,81.81,82.87,1.0,206300.0
444,2016-07-15,74.5505903133442,1.0,75.5841428011121,74.5056532486587,75.5841428011121,189360.0,82.95,0.0,84.1,82.9,84.1,1.0,189360.0
445,2016-07-14,75.4583190199925,1.0,76.5907330500686,75.3055330000616,76.5907330500686,168495.0,83.96,0.0,85.22,83.79,85.22,1.0,168495.0
446,2016-07-13,76.2671861843326,1.0,77.103015587484,76.0874379255904,76.6266827018171,136814.0,84.86,0.0,85.79,84.66,85.26,1.0,136814.0
447,2016-07-12,76.6087078759429,1.0,76.9951666322387,76.3211106619553,76.7614938958738,136286.0,85.24,0.0,85.67,84.92,85.41,1.0,136286.0
448,2016-07-11,76.2851610102068,1.0,76.9951666322387,75.3504700647472,76.0065512091564,226651.0,84.88,0.0,85.67,83.84,84.57,1.0,226651.0
449,2016-07-08,75.3594574776843,1.0,76.334591781361,75.2336336965647,75.4043945423699,212653.0,83.85,0.0,84.935,83.71,83.9,1.0,212653.0
450,2016-07-07,75.3504700647472,1.0,75.8897148409739,74.9460364825771,75.4762938458668,116047.0,83.84,0.0,84.44,83.39,83.98,1.0,116047.0
451,2016-07-06,75.4852812588039,1.0,76.3660477266408,75.2785707612503,75.7009791692946,139770.0,83.99,0.0,84.97,83.76,84.23,1.0,139770.0
452,2016-07-05,75.7009791692946,1.0,76.1503498161502,75.1797092189421,75.3504700647472,205521.0,84.23,0.0,84.73,83.65,83.84,1.0,205521.0
453,2016-07-01,75.5302183234894,1.0,76.5637708112573,75.3055330000616,75.9706015574079,125560.0,84.04,0.0,85.19,83.79,84.53,1.0,125560.0
454,2016-06-30,76.1952868808357,1.0,76.3841124266444,75.0988225025081,75.8897148409739,268353.0,84.78,0.0,84.9901,83.56,84.44,1.0,268353.0
455,2016-06-29,75.7279414081059,1.0,75.7279414081059,74.7258448656179,74.9010994178916,286506.0,84.26,0.0,84.26,83.145,83.34,1.0,286506.0
456,2016-06-28,74.1551441441113,1.0,74.6224896168411,73.1395664822176,73.8405846913124,252812.0,82.51,0.0,83.03,81.38,82.16,1.0,252812.0
457,2016-06-27,73.6877986713815,1.0,74.1191944923628,72.4400761333222,74.1191944923628,314547.0,81.99,0.0,82.47,80.6017,82.47,1.0,314547.0
458,2016-06-24,74.8292001143947,1.0,75.1617343930678,72.7980447906074,72.7980447906074,515913.0,83.26,0.0,83.63,81.0,81.0,1.0,515913.0
459,2016-06-23,74.5955273780298,1.0,75.1078099154452,74.2000812087968,74.5955273780298,119732.0,83.0,0.0,83.57,82.56,83.0,1.0,119732.0
460,2016-06-22,73.8046350395639,1.0,74.289955338168,72.9508308105383,73.004755288161,158970.0,82.12,0.0,82.66,81.17,81.23,1.0,158970.0
461,2016-06-21,73.1485538951547,1.0,74.1731189699855,73.0227301140352,73.7776728007526,112016.0,81.39,0.0,82.53,81.25,82.09,1.0,112016.0
462,2016-06-20,73.5889371290732,1.0,75.0673665572282,73.5799497161361,74.7033763332751,135881.0,81.88,0.0,83.525,81.87,83.12,1.0,135881.0
463,2016-06-17,73.9304588206835,1.0,75.1437595671936,73.6428616066959,74.2809679252309,193989.0,82.26,0.0,83.61,81.94,82.65,1.0,193989.0
464,2016-06-16,74.1012196664886,1.0,74.2315371540767,73.2024783727774,73.9753958853691,154674.0,82.45,0.0,82.595,81.45,82.31,1.0,154674.0
465,2016-06-15,74.1641315570484,0.988974113135187,75.251608522439,74.0832448406144,75.0538854378225,111218.0,82.52,0.92,83.73,82.43,83.51,1.0,111218.0
466,2016-06-14,75.0440751121956,1.0,75.7106990176101,74.0219184572266,74.4307811192142,207302.0,84.43,0.0,85.18,83.28,83.74,1.0,207302.0
467,2016-06-13,74.635212450208,1.0,75.9643716344171,74.4396694379531,75.5151560053551,161180.0,83.97,0.0,85.4654,83.75,84.96,1.0,161180.0
468,2016-06-10,75.6395924676992,1.0,75.9862368985147,75.0708289515995,75.6751457426546,151072.0,85.1,0.0,85.49,84.4601,85.14,1.0,151072.0
469,2016-06-09,75.7373639738266,1.0,75.9506836235593,75.0351867934567,75.1240699808453,123324.0,85.21,0.0,85.45,84.42,84.52,1.0,123324.0
470,2016-06-08,74.9818568810235,1.0,75.0707400684121,74.2085731507427,74.4396694379531,223818.0,84.36,0.0,84.46,83.49,83.75,1.0,223818.0
471,2016-06-07,74.7507605938132,1.0,75.7971823589392,74.6707657251634,75.6929223801323,167414.0,84.1,0.0,85.2773,84.01,85.16,1.0,167414.0
472,2016-06-06,75.9417953048204,1.0,76.4484294729354,75.0884278227025,75.1773998932784,160132.0,85.44,0.0,86.01,84.4799,84.58,1.0,160132.0
473,2016-06-03,74.9551919248069,1.0,75.1596232558007,74.0041418197489,74.6618774064246,319621.0,84.33,0.0,84.56,83.26,84.0,1.0,319621.0
474,2016-06-02,75.0885167058898,1.0,75.8342466480802,74.8840853748961,75.2751713994059,280056.0,84.48,0.0,85.319,84.25,84.69,1.0,280056.0
475,2016-06-01,75.4973793678774,1.0,75.5418209615717,74.6796540439023,74.7418722750743,146997.0,84.94,0.0,84.99,84.02,84.09,1.0,146997.0
476,2016-05-31,74.7152073188577,1.0,75.1685115745396,74.3863395255199,74.8574204186795,165179.0,84.06,0.0,84.57,83.69,84.22,1.0,165179.0
477,2016-05-27,74.8840853748961,1.0,74.9996335185012,73.5508375640671,73.5508375640671,197083.0,84.25,0.0,84.38,82.75,82.75,1.0,197083.0
478,2016-05-26,73.4619543766785,1.0,73.7374922575831,72.9908734835189,73.4175127829841,145506.0,82.65,0.0,82.96,82.12,82.6,1.0,145506.0
479,2016-05-25,73.2664113644235,1.0,74.2352381069593,73.0264267584743,73.933035269838,190397.0,82.43,0.0,83.52,82.16,83.18,1.0,190397.0
480,2016-05-24,73.9241469510992,1.0,74.2885680193924,72.7815535772187,72.9286552523468,184465.0,83.17,0.0,83.58,81.8845,82.05,1.0,184465.0
481,2016-05-23,72.7508888775697,1.0,73.0264267584743,71.96871682855,71.96871682855,261578.0,81.85,0.0,82.16,80.97,80.97,1.0,261578.0
482,2016-05-20,71.9509401910722,1.0,72.7153356026142,71.7465088600785,72.1464832033272,219017.0,80.95,0.0,81.81,80.72,81.17,1.0,219017.0
483,2016-05-19,71.96871682855,1.0,72.1198182471106,71.1687681420526,71.4620826604349,351928.0,80.97,0.0,81.14,80.07,80.4,1.0,351928.0
484,2016-05-18,71.5776308040401,1.0,72.8308837462194,71.1865447795303,72.0398233784608,130777.0,80.53,0.0,81.94,80.09,81.05,1.0,130777.0
485,2016-05-17,72.3686911717987,1.0,73.8352637637106,71.5954074415178,73.1153099458629,242371.0,81.42,0.0,83.07,80.55,82.26,1.0,242371.0
486,2016-05-16,73.1419749020795,1.0,73.5686142015448,72.1909247970215,72.6442290527033,180534.0,82.29,0.0,82.77,81.22,81.73,1.0,180534.0
487,2016-05-13,72.8042187900028,1.0,74.6085474939914,72.6264524152256,73.239746408207,177418.0,81.91,0.0,83.94,81.71,82.4,1.0,177418.0
488,2016-05-12,73.6130557952391,1.0,74.6085474939914,73.1419749020795,74.0930250071375,267637.0,82.82,0.0,83.94,82.29,83.36,1.0,267637.0
489,2016-05-11,73.7997104887551,1.0,75.4287615472134,73.4441777392007,75.1062933433676,285081.0,83.03,0.0,84.8628,82.63,84.5,1.0,285081.0
490,2016-05-10,75.3907195430111,1.0,75.5684859177883,74.6085474939914,75.2129531682339,269020.0,84.82,0.0,85.02,83.94,84.62,1.0,269020.0
491,2016-05-09,75.1151816621064,1.0,75.6129275114826,73.4708426954173,73.6574973889334,307605.0,84.51,0.0,85.07,82.66,82.87,1.0,307605.0
492,2016-05-06,73.870817038666,1.0,74.1730198757873,72.4309094029707,73.6130557952391,305136.0,83.11,0.0,83.45,81.49,82.82,1.0,305136.0
493,2016-05-05,73.9597002260546,1.0,76.0751200859033,72.2087014344992,74.6618774064246,442759.0,83.21,0.0,85.59,81.24,84.0,1.0,442759.0
494,2016-05-04,76.1017850421199,1.0,76.9150662067256,75.8440237986929,76.0751200859033,651499.0,85.62,0.0,86.535,85.33,85.59,1.0,651499.0
495,2016-05-03,76.1195616795976,1.0,78.5816259702619,75.8440237986929,77.0795001033945,546806.0,85.64,0.0,88.41,85.33,86.72,1.0,546806.0
496,2016-05-02,77.3283730280826,1.0,77.5505809965541,76.1728915920308,76.8484038161841,390543.0,87.0,0.0,87.25,85.7,86.46,1.0,390543.0
497,2016-04-29,76.4395411541966,1.0,78.5905142890007,75.9862368985147,78.2883114518795,266249.0,86.0,0.0,88.42,85.49,88.08,1.0,266249.0
498,2016-04-28,78.2260932207075,1.0,79.0527068634214,77.4972510841209,78.3949712767458,311409.0,88.01,0.0,88.94,87.19,88.2,1.0,311409.0
499,2016-04-27,78.6171792452173,1.0,79.7459957250525,77.7505681681784,78.7949456199945,241215.0,88.45,0.0,89.72,87.475,88.65,1.0,241215.0
500,2016-04-26,79.1060367758546,1.0,79.9770920122629,77.8261188774588,78.9193820823385,387477.0,89.0,0.0,89.98,87.56,88.79,1.0,387477.0
501,2016-04-25,79.0349302259437,1.0,79.2926914693707,78.3757725082698,78.4305245517012,235356.0,88.92,0.0,89.21,88.1784,88.24,1.0,235356.0
502,2016-04-22,78.6616208389116,1.0,79.8082139562245,78.5994026077396,79.2838031506318,356812.0,88.5,0.0,89.79,88.43,89.2,1.0,356812.0
503,2016-04-21,79.2838031506318,1.0,81.1414617670536,79.0615951821603,80.9725837110152,175862.0,89.2,0.0,91.29,88.95,91.1,1.0,175862.0
504,2016-04-20,80.8748122048877,1.0,82.3591614342774,80.2081882994732,80.6881575113717,279840.0,90.99,0.0,92.66,90.24,90.78,1.0,279840.0
505,2016-04-19,79.7104424500971,1.0,81.2570099106587,78.7327273888225,81.2570099106587,324864.0,89.68,0.0,91.42,88.58,91.42,1.0,324864.0
506,2016-04-18,81.7991973537292,1.0,82.4747095778826,81.1681267232701,82.1991716969779,208975.0,92.03,0.0,92.79,91.32,92.48,1.0,208975.0
507,2016-04-15,82.2169483344556,1.0,82.5191511715769,81.5947660227354,81.8614155849012,141780.0,92.5,0.0,92.84,91.8,92.1,1.0,141780.0
508,2016-04-14,81.7725323975126,1.0,83.27465826438,80.1104167933458,82.892460558609,279487.0,92.0,0.0,93.69,90.13,93.26,1.0,279487.0
509,2016-04-13,82.6702525901375,1.0,83.1591101207748,81.4245547188863,82.510262852838,307348.0,93.01,0.0,93.56,91.6085,92.83,1.0,307348.0
510,2016-04-12,82.003628684723,1.0,83.1146685270805,81.3992230104805,82.9724554272587,389626.0,92.26,0.0,93.51,91.58,93.35,1.0,389626.0
511,2016-04-11,82.3058315218442,1.0,83.212440033208,81.4169996479582,81.9858520472453,148404.0,92.6,0.0,93.62,91.6,92.24,1.0,148404.0
512,2016-04-08,81.8080856724681,1.0,82.5813694027489,81.2125683169644,81.8525272661624,154445.0,92.04,0.0,92.91,91.37,92.09,1.0,154445.0
513,2016-04-07,81.4703295603914,1.0,83.305767379966,80.6970458301106,81.941410453551,220014.0,91.66,0.0,93.725,90.79,92.19,1.0,220014.0
514,2016-04-06,82.128065147067,1.0,82.7858007337427,81.7547557600349,82.0925118721116,106581.0,92.4,0.0,93.14,91.98,92.36,1.0,106581.0
515,2016-04-05,81.7991973537292,1.0,83.812401548081,81.7636440787738,82.3680497530162,127031.0,92.03,0.0,94.295,91.99,92.67,1.0,127031.0
516,2016-04-04,82.7591357775261,1.0,83.4524246391572,81.9325221348121,82.9635671085199,86402.0,93.11,0.0,93.89,92.18,93.34,1.0,86402.0
517,2016-04-01,83.1146685270805,1.0,83.7634269118299,82.5991460402266,82.634699315182,108814.0,93.51,0.0,94.2399,92.93,92.97,1.0,108814.0
518,2016-03-31,83.0435619771696,1.0,84.2168200506991,81.8614155849012,83.7368508388007,180004.0,93.43,0.0,94.75,92.1,94.21,1.0,180004.0
519,2016-03-30,83.8523989824059,1.0,84.545687844037,83.461312957896,83.5501961452846,85522.0,94.34,0.0,95.12,93.9,94.0,1.0,85522.0
520,2016-03-29,83.4524246391572,1.0,83.5501961452846,81.2658982293976,81.7103141663406,136915.0,93.89,0.0,94.0,91.43,91.93,1.0,136915.0
521,2016-03-28,81.3903346917416,1.0,82.9102371960867,81.1414617670536,81.6925375288629,189405.0,91.57,0.0,93.28,91.29,91.91,1.0,189405.0
522,2016-03-24,81.7725323975126,1.0,82.5547044465323,80.8837005236266,82.5547044465323,133512.0,92.0,0.0,92.88,91.0,92.88,1.0,133512.0
523,2016-03-23,82.6791409088763,1.0,84.2078428487729,81.5947660227354,83.4790895953738,289276.0,93.02,0.0,94.7399,91.8,93.92,1.0,289276.0
524,2016-03-22,83.3102115393354,1.0,83.7990690699727,82.0569585971561,82.9724554272587,134335.0,93.73,0.0,94.28,92.32,93.35,1.0,134335.0
525,2016-03-21,82.892460558609,1.0,83.6657442888898,82.5813694027489,83.0613386146473,112749.0,93.26,0.0,94.13,92.91,93.45,1.0,112749.0
526,2016-03-18,83.4435363204183,1.0,84.6612359876421,83.2391049894245,83.3635414517686,231034.0,93.88,0.0,95.25,93.65,93.79,1.0,231034.0
527,2016-03-17,82.9102371960867,1.0,83.7101858825841,82.5813694027489,83.1146685270805,231117.0,93.28,0.0,94.18,92.91,93.51,1.0,231117.0
528,2016-03-16,83.3813180892463,0.990288187480207,83.9946120822276,80.8667238348354,81.5858777039966,199180.0,93.81,0.92,94.5,90.9809,91.79,1.0,199180.0
529,2016-03-15,81.8321666078035,1.0,83.0028322159393,81.770552628428,82.1666424958423,201962.0,92.97,0.0,94.3,92.9,93.35,1.0,201962.0
530,2016-03-14,82.4130984133446,1.0,83.7994129492948,81.7529486343206,83.2492881334415,188256.0,93.63,0.0,95.205,92.88,94.58,1.0,188256.0
531,2016-03-11,82.9060102483491,1.0,83.2140801452269,82.2106524811106,82.553930366203,133921.0,94.19,0.0,94.54,93.4,93.79,1.0,133921.0
532,2016-03-10,82.2722664604861,1.0,83.7069919802314,81.7089386490524,82.8091882807589,134523.0,93.47,0.0,95.1,92.83,94.08,1.0,134523.0
533,2016-03-09,82.6595543308468,1.0,83.134862171744,81.9289885753937,82.9764262247783,142017.0,93.91,0.0,94.45,93.08,94.27,1.0,142017.0
534,2016-03-08,82.1930484870033,1.0,83.1700701599586,82.1314345076277,82.3602864310226,126884.0,93.38,0.0,94.49,93.31,93.57,1.0,126884.0
535,2016-03-07,82.527524375042,1.0,83.3989220833536,81.4360767403892,82.5451283691493,214177.0,93.76,0.0,94.75,92.52,93.78,1.0,214177.0
536,2016-03-04,82.6067423485249,1.0,83.4429320686218,81.744146637267,81.8849785901254,276457.0,93.85,0.0,94.8,92.87,93.03,1.0,276457.0
537,2016-03-03,81.8145626136962,1.0,81.9025825842327,79.7636973001953,81.8057606166426,261938.0,92.95,0.0,93.05,90.62,92.94,1.0,261938.0
538,2016-03-02,81.4008687521746,1.0,82.1754444928959,80.5382730409167,80.5382730409167,288480.0,92.48,0.0,93.36,91.5,91.5,1.0,288480.0
539,2016-03-01,80.8375409407408,1.0,81.1984228199406,80.3358271086827,80.934362908331,230378.0,91.84,0.0,92.25,91.27,91.95,1.0,230378.0
540,2016-02-29,80.5118670497557,1.0,81.4096707492282,78.9576104100218,80.0013512206439,447991.0,91.47,0.0,92.49,89.7042,90.89,1.0,447991.0
541,2016-02-26,80.0101532176975,1.0,84.8424496001525,79.7813012943026,84.8424496001525,513940.0,90.9,0.0,96.39,90.64,96.39,1.0,513940.0
542,2016-02-25,85.3441634322107,1.0,86.98133488419,81.8409686048572,82.8531982660272,479949.0,96.96,0.0,98.82,92.98,94.13,1.0,479949.0
543,2016-02-24,82.5803363573639,1.0,82.8355942719199,76.3485224433783,76.5157603873977,697451.0,93.82,0.0,94.11,86.74,86.93,1.0,697451.0
544,2016-02-23,76.0228485523931,1.0,77.1671081693679,73.7167253243363,75.2658768057791,336601.0,86.37,0.0,87.67,83.75,85.51,1.0,336601.0
545,2016-02-22,75.2658768057791,1.0,77.3607521045483,73.699121330229,75.7939966289982,199458.0,85.51,0.0,87.89,83.73,86.11,1.0,199458.0
546,2016-02-19,75.2834807998864,1.0,76.533364381505,74.0864092005897,74.6673410061307,192358.0,85.53,0.0,86.95,84.17,84.83,1.0,192358.0
547,2016-02-18,74.8609849413111,1.0,75.0106188912231,72.8453276160247,73.7783393037118,238933.0,85.05,0.0,85.22,82.76,83.82,1.0,238933.0
548,2016-02-17,74.1920331652335,1.0,75.3010847939937,73.6111013596925,74.2272411534481,181285.0,84.29,0.0,85.55,83.63,84.33,1.0,181285.0
549,2016-02-16,74.2272411534481,1.0,74.4472910797894,72.5275755223879,72.9597535777222,116207.0,84.33,0.0,84.58,82.399,82.89,1.0,116207.0
550,2016-02-12,72.5020497309323,1.0,73.1533975129026,71.2785721404747,72.105959863518,116998.0,82.37,0.0,83.11,80.98,81.92,1.0,116998.0
551,2016-02-11,71.5338300550306,1.0,72.0971578664643,70.9528982494895,71.9563259136059,117018.0,81.27,0.0,81.91,80.61,81.75,1.0,117018.0
552,2016-02-10,72.5284557220933,1.0,73.9279732536239,72.2027818311081,72.71329766022,79932.0,82.4,0.0,83.99,82.03,82.61,1.0,79932.0
553,2016-02-09,72.281999804591,1.0,73.3206354569219,71.2169581610991,71.8154939607474,119036.0,82.12,0.0,83.3,80.91,81.59,1.0,119036.0
554,2016-02-08,72.484445736825,1.0,73.1621995099562,69.8263306465926,70.7856603054701,176195.0,82.35,0.0,83.12,79.3301,80.42,1.0,176195.0
555,2016-02-05,71.24336415226,1.0,74.4296870856821,70.4335804233241,74.2536471446091,281401.0,80.94,0.0,84.56,80.02,84.36,1.0,281401.0
556,2016-02-04,74.3328651180919,1.0,75.0106188912231,73.4526654127267,74.1128151917506,73244.0,84.45,0.0,85.22,83.45,84.2,1.0,73244.0
557,2016-02-03,74.4560930768431,1.0,75.3626987733692,73.5582893773705,75.3450947792619,90077.0,84.59,0.0,85.62,83.57,85.6,1.0,90077.0
558,2016-02-02,75.0634308735451,1.0,75.7587886407836,74.306459126931,75.6179566879251,98724.0,85.28,0.0,86.07,84.42,85.91,1.0,98724.0
559,2016-02-01,75.9172245877493,1.0,76.3617254389587,74.4560930768431,74.5881230326478,136995.0,86.25,0.0,86.755,84.59,84.74,1.0,136995.0
560,2016-01-29,74.7465589796136,1.0,74.9490049118476,73.7959432978192,74.28005313577,163669.0,84.92,0.0,85.15,83.84,84.39,1.0,163669.0
561,2016-01-28,74.2712511387164,1.0,74.5441130473796,72.308405795752,72.458039745664,183730.0,84.38,0.0,84.69,82.15,82.32,1.0,183730.0
562,2016-01-27,72.0707518753033,1.0,73.8399532830874,71.4810180727087,73.3822494362975,137434.0,81.88,0.0,83.89,81.21,83.37,1.0,137434.0
563,2016-01-26,73.6639133420144,1.0,73.6815173361217,70.6932393364068,71.3841961051185,159261.0,83.69,0.0,83.71,80.315,81.1,1.0,159261.0
564,2016-01-25,71.2609681463673,1.0,72.9773575718295,70.9484972509627,72.3524157810202,166831.0,80.96,0.0,82.91,80.605,82.2,1.0,166831.0
565,2016-01-22,72.0443458841424,1.0,72.1499698487862,70.3279564586802,70.3279564586802,118579.0,81.85,0.0,81.97,79.9,79.9,1.0,118579.0
566,2016-01-21,70.0198865618024,1.0,71.5690380432452,69.4510134922249,71.1729481758308,219318.0,79.55,0.0,81.31,78.9037,80.86,1.0,219318.0
567,2016-01-20,71.0321162229724,1.0,71.9387219194986,68.0922492070526,71.0585222141334,166503.0,80.7,0.0,81.73,77.36,80.73,1.0,166503.0
568,2016-01-19,71.8154939607474,1.0,73.1533975129026,71.0585222141334,72.6516836808444,139020.0,81.59,0.0,83.11,80.73,82.54,1.0,139020.0
569,2016-01-15,72.3964257662885,1.0,72.5900697014688,69.8086386325148,71.9387219194986,230351.0,82.25,0.0,82.47,79.31,81.73,1.0,230351.0
570,2016-01-14,73.1093875276343,1.0,73.7695373066582,71.7450779843182,73.5758933714779,204127.0,83.06,0.0,83.81,81.51,83.59,1.0,204127.0
571,2016-01-13,73.3822494362975,1.0,74.077607203536,72.9861595688832,73.8487552801411,254813.0,83.37,0.0,84.16,82.92,83.9,1.0,254813.0
572,2016-01-12,73.7519333125509,1.0,75.089836864706,73.1886055011172,74.2096371593408,213453.0,83.79,0.0,85.31,83.15,84.31,1.0,213453.0
573,2016-01-11,74.0512012123751,1.0,74.3328651180919,73.1533975129026,73.8399532830874,169321.0,84.13,0.0,84.45,83.11,83.89,1.0,169321.0
574,2016-01-08,73.5846953685315,1.0,74.6409350149698,73.421858423039,73.9367752506776,273016.0,83.6,0.0,84.8,83.415,84.0,1.0,273016.0
575,2016-01-07,73.9367752506776,1.0,74.306459126931,72.9421495836149,72.9597535777222,313393.0,84.0,0.0,84.42,82.87,82.89,1.0,313393.0
576,2016-01-06,73.6199033567461,1.0,73.9367752506776,72.9069415954003,73.0389715512051,139432.0,83.64,0.0,84.0,82.83,82.98,1.0,139432.0
577,2016-01-05,74.0159932241605,1.0,74.5001030621113,73.3118334598683,73.9895872329995,107187.0,84.09,0.0,84.64,83.29,84.06,1.0,107187.0
578,2016-01-04,73.7871413007655,1.0,74.2008351622871,72.6956936661126,73.901567262463,157734.0,83.83,0.0,84.3,82.59,83.96,1.0,157734.0
579,2015-12-31,74.5265090532723,1.0,75.4683227380131,74.4164840901016,74.8521829442574,191388.0,84.67,0.0,85.74,84.545,85.04,1.0,191388.0
580,2015-12-30,74.9225989206866,1.0,75.5739467026569,74.6937469972917,75.4507187439058,83980.0,85.12,0.0,85.86,84.86,85.72,1.0,83980.0
581,2015-12-29,75.4243127527448,1.0,75.8644126054274,74.9666089059549,75.3715007704229,91105.0,85.69,0.0,86.19,85.17,85.63,1.0,91105.0
582,2015-12-28,75.318688788101,1.0,76.5421663785586,74.1656271740726,75.6355606820324,79905.0,85.57,0.0,86.96,84.26,85.93,1.0,79905.0
583,2015-12-24,75.6883726643543,1.0,76.1988884934662,74.2624491416627,74.6321330179161,81777.0,85.99,0.0,86.57,84.37,84.79,1.0,81777.0
584,2015-12-23,75.0722328705987,1.0,75.8116006231055,74.6761430031844,75.4595207409594,109700.0,85.29,0.0,86.13,84.84,85.73,1.0,109700.0
585,2015-12-22,75.1602528411352,1.0,75.3626987733692,73.4526654127267,74.2008351622871,126581.0,85.39,0.0,85.62,83.45,84.3,1.0,126581.0
586,2015-12-21,74.1304191858579,1.0,75.0722328705987,73.8399532830874,74.3328651180919,171653.0,84.22,0.0,85.29,83.89,84.45,1.0,171653.0
587,2015-12-18,73.9807852359458,1.0,74.6497370120234,73.5406853832632,73.901567262463,251344.0,84.05,0.0,84.81,83.55,83.96,1.0,251344.0
588,2015-12-17,74.0952111976433,1.0,76.3812658724178,74.0952111976433,75.8820165995347,109345.0,84.18,0.0,86.7772,84.18,86.21,1.0,109345.0
589,2015-12-16,75.8908185965884,1.0,76.0316505494468,74.4032810945211,75.3010847939937,161187.0,86.22,0.0,86.38,84.53,85.55,1.0,161187.0
590,2015-12-15,74.9225989206866,1.0,75.5299367173886,73.9631812418386,74.4208850886285,120178.0,85.12,0.0,85.81,84.03,84.55,1.0,120178.0
591,2015-12-14,74.2008351622871,1.0,75.3292511845654,73.7255273213899,74.5529150444332,197700.0,84.3,0.0,85.582,83.76,84.7,1.0,197700.0
592,2015-12-11,74.4120830915748,1.0,74.6937469972917,72.6698157947749,73.4350614186194,196670.0,84.54,0.0,84.86,82.5606,83.43,1.0,196670.0
593,2015-12-10,74.3592711092529,1.0,74.6585390090771,73.2326154863854,74.3240631210383,171235.0,84.48,0.0,84.82,83.2,84.44,1.0,171235.0
594,2015-12-09,74.3240631210383,0.989222118088097,74.4886604659416,73.1974074981708,73.9367752506776,181332.0,84.44,0.92,84.627,83.16,84.0,1.0,181332.0
595,2015-12-08,73.8974137427662,1.0,74.1237991271554,72.608758477781,73.2617932404424,168230.0,84.87,0.0,85.13,83.39,84.14,1.0,168230.0
596,2015-12-07,73.6361998377016,1.0,73.810342441078,72.9309222940273,73.4446429739876,131089.0,84.57,0.0,84.77,83.76,84.35,1.0,131089.0
597,2015-12-04,73.5317142756758,1.0,74.2456989495189,73.0441149862219,73.3227431516241,109107.0,84.45,0.0,85.27,83.89,84.21,1.0,109107.0
