,date,MV_pred,close
194,2012-10-09,3393556.45,82.55306109188186
195,2012-10-10,2971867.37,82.31296781960222
196,2012-10-11,3487555.42,82.31276369087648
197,2012-10-12,3310027.03,82.23595656588809
198,2012-10-15,3361042.4,82.27901156957712
199,2012-10-16,3430999.21,82.32914075893207
200,2012-10-17,3173028.2,82.271790902415
201,2012-10-18,2922491.04,82.06892213211607
202,2012-10-19,2978763.3,82.02869680184857
203,2012-10-22,3193861.33,82.0148658979115
204,2012-10-23,3249902.75,82.02975824672231
205,2012-10-24,3239817.99,82.11234693220108
206,2012-10-25,2946643.36,82.03537215840738
207,2012-10-26,2967626.29,82.07940988536323
208,2012-10-31,3313158.52,82.12369494584178
209,2012-11-01,3190733.71,82.13190827151536
210,2012-11-02,3338539.73,82.21756062823792
211,2012-11-05,3135809.07,82.29897309395662
212,2012-11-06,3293233.79,82.34937603478498
213,2012-11-07,3524676.97,82.47916764635688
214,2012-11-08,3275537.69,82.53412048992621
215,2012-11-09,3311632.61,82.74952628863277
216,2012-11-12,3540660.15,82.91566274440939
217,2012-11-13,3561726.62,83.07598433212583
218,2012-11-14,3547882.08,83.20547033776852
219,2012-11-15,3548873.36,83.21446643146182
220,2012-11-16,3305404.19,83.36660710132651
221,2012-11-19,3517544.03,83.44753996338524
222,2012-11-20,3492934.09,83.50837201755161
223,2012-11-21,3566551.44,83.60989612193109
224,2012-11-23,3500876.7,83.64206268885583
225,2012-11-26,3523566.62,83.71559624788446
226,2012-11-27,3525365.93,83.83380631265193
227,2012-11-28,3597838.64,83.95578858114305
228,2012-11-29,3566289.77,84.03803251109761
229,2012-11-30,3530680.47,84.2137952431673
230,2012-12-03,3539688.14,84.30010973832547
231,2012-12-04,3603489.66,84.54901938704326
232,2012-12-05,3603150.16,84.66500752220513
233,2012-12-06,3540745.19,84.79770035616711
234,2012-12-07,3566734.53,84.90768394119982
235,2012-12-10,3542616.55,85.04146830878882
236,2012-12-11,3571671.55,85.15510511116271
237,2012-12-12,3559861.98,85.23911334541236
238,2012-12-13,3268705.24,85.30892309279336
239,2012-12-14,3526430.87,85.50337199246847
240,2012-12-17,3477472.45,85.52115500324776
241,2012-12-18,3522935.9,85.5748262931876
242,2012-12-19,3582878.09,85.74918261787505
243,2012-12-20,3439181.33,85.7747398604453
244,2012-12-21,3567508.32,85.9496787951452
245,2012-12-24,3626590.23,86.08370957538814
246,2012-12-26,3561345.24,86.18616545533636
247,2012-12-27,3178702.7,86.08282829553141
248,2012-12-28,3495388.69,86.13471177790176
249,2012-12-31,3532614.89,86.22100902155518
250,2013-01-02,3969178.89,86.4264455076811
251,2013-01-03,3713751.74,86.54865746956665
252,2013-01-04,4041388.21,86.8169629419986
253,2013-01-07,3779041.25,87.08029474309079
254,2013-01-08,3973126.97,87.32511510508951
255,2013-01-09,3818666.41,87.6828173006963
256,2013-01-10,4014168.36,87.9052674877831
257,2013-01-11,4069576.39,88.22611394710802
258,2013-01-14,4035993.67,88.51122474648562
259,2013-01-15,4023926.93,88.76168741503108
260,2013-01-16,4011121.38,89.11571210855112
261,2013-01-17,4135212.25,89.62798599997632
262,2013-01-18,4274384.85,90.17527839311656
263,2013-01-22,4317789.27,90.65004450981151
264,2013-01-23,4040904.66,90.98417705669792
265,2013-01-24,4271031.78,91.4197791528257
266,2013-01-25,4331598.75,92.0048076665808
267,2013-01-28,3648658.06,92.29248697170493
268,2013-01-29,3655418.43,92.43706332983967
269,2013-01-30,3417924.95,92.53303274115433
270,2013-01-31,3292324.47,92.51351063591844
271,2013-02-01,3667620.54,92.73815676974952
272,2013-02-04,3441994.11,92.80099563773307
273,2013-02-05,3682854.75,92.86781259964438
274,2013-02-06,3398063.16,92.919569424542
275,2013-02-07,3631533.35,93.05470089218541
276,2013-02-08,3578557.33,93.07070930014642
277,2013-02-11,3655148.0,93.11017206659288
278,2013-02-12,3425848.72,93.0586231172586
279,2013-02-13,3750484.98,93.14378726568967
280,2013-02-14,3302288.47,93.14247113301562
281,2013-02-15,3473689.14,93.12394608787493
282,2013-02-19,3704078.13,93.2131368912765
283,2013-02-20,3717204.97,93.2767754830927
284,2013-02-21,3477322.33,93.26682571996457
285,2013-02-22,3788997.41,93.37894816210225
286,2013-02-25,3747791.39,93.47290442757091
287,2013-02-26,3758432.84,93.5407421260427
288,2013-02-27,3807147.96,93.64248468752798
289,2013-02-28,3740433.53,93.73108791751893
290,2013-03-01,4032441.76,93.93923535680652
291,2013-03-04,3980339.0,94.09842287351765
292,2013-03-05,4027186.18,94.2775428396555
293,2013-03-06,3990274.14,94.46743144935894
294,2013-03-07,3671753.42,94.51179319961929
295,2013-03-08,3909556.61,94.66679486934024
296,2013-03-11,3848337.6,94.78366327478253
297,2013-03-12,3980850.1,94.9614957565581
298,2013-03-13,3982222.81,95.26289761146928
299,2013-03-14,3701019.66,95.33664686077327
300,2013-03-15,3707462.61,95.4337985830992
301,2013-03-18,4032930.12,95.64922874258636
302,2013-03-19,3738142.86,95.71481519994629
303,2013-03-20,3948723.47,95.93005439321719
304,2013-03-21,3986425.0,96.1070118638023
305,2013-03-22,3821983.88,96.18954943684044
306,2013-03-25,3734737.23,96.2627931376406
307,2013-03-26,4049463.2,96.63061705805703
308,2013-03-27,3994674.6,96.8415238468065
309,2013-03-28,4009246.03,97.04286087863942
310,2013-04-01,3731319.91,96.94238523403926
311,2013-04-02,3968977.15,97.05019675155307
312,2013-04-03,3616584.48,96.87075249176392
313,2013-04-04,4101964.84,97.00716086222717
314,2013-04-05,3802219.46,96.9349666476793
315,2013-04-08,3997951.54,97.0106997102022
316,2013-04-09,3877175.21,96.9528314932778
317,2013-04-10,3876593.88,96.8713124264391
318,2013-04-11,3587531.52,96.68187445104705
319,2013-04-12,3699615.2,96.5448797068371
320,2013-04-15,3797902.05,96.45481226594013
321,2013-04-16,3867059.35,96.34153995863058
322,2013-04-17,3572817.84,96.04518622180738
323,2013-04-18,3870929.04,95.85642492443941
324,2013-04-19,3636235.82,95.68548598175751
325,2013-04-22,3924508.55,95.53910872535468
326,2013-04-23,3658366.85,95.25472421686193
327,2013-04-24,3862176.1,95.34491783790058
328,2013-04-25,3602284.02,95.32247296701448
329,2013-04-26,3982778.33,95.56107656087534
330,2013-04-29,3889628.8,95.81338798329551
331,2013-04-30,3813025.26,95.87480938924749
332,2013-05-01,3899863.12,96.06822098094852
333,2013-05-02,3899931.31,96.15991778084896
334,2013-05-03,3627633.08,96.25689198671164
335,2013-05-06,3904682.86,96.3722749463521
336,2013-05-07,3681443.36,96.41573574057817
337,2013-05-08,3730542.09,96.4475834757017
338,2013-05-09,3792520.54,96.60247183632282
339,2013-05-10,3900384.73,96.66579201875467
340,2013-05-13,3893310.9,96.91544986067174
341,2013-05-14,3683169.67,97.00393796939451
342,2013-05-15,3937328.21,97.10246673690641
343,2013-05-16,4020804.2,97.23071217180384
344,2013-05-17,3969792.35,97.43873981366856
345,2013-05-20,3725406.7,97.41187802531888
346,2013-05-21,3986221.36,97.51259486572468
347,2013-05-22,3592965.55,97.44269869185312
348,2013-05-23,3707012.2,97.40039965805786
349,2013-05-24,3824105.97,97.43574430783424
350,2013-05-28,3981872.9,97.41438316853568
351,2013-05-29,3963454.99,97.40725107796592
352,2013-05-30,3939859.94,97.37036300144888
353,2013-05-31,4069716.26,97.40392069271368
354,2013-06-03,3751927.43,97.43778754665769
355,2013-06-04,3637484.82,97.32285983412075
356,2013-06-05,3694119.24,97.25771539799234
357,2013-06-06,4021333.69,97.27481634915668
358,2013-06-07,3942587.78,97.25807384404716
359,2013-06-10,4055890.72,97.4079773646266
360,2013-06-11,4075957.3,97.56363573627809
361,2013-06-12,3758291.99,97.44762395844432
362,2013-06-13,4045622.6,97.57750858620985
363,2013-06-14,3772059.63,97.50288280079053
364,2013-06-17,3834633.66,97.43876357884137
365,2013-06-18,4291222.47,97.6369778728803
366,2013-06-19,4026218.37,97.76010442219236
367,2013-06-20,3613943.94,97.57613374181577
368,2013-06-21,3639573.73,97.42613314561662
369,2013-06-24,3656146.2,97.27697782246062
370,2013-06-25,3566952.26,97.2075461550703
371,2013-06-26,3995697.9,97.21883345051087
372,2013-06-27,4038758.87,97.39716703274067
373,2013-06-28,3695658.54,97.22553639933929
374,2013-07-01,3954652.94,97.28992687205404
375,2013-07-02,4012896.38,97.29623982451201
376,2013-07-03,4003926.47,97.34978169437281
377,2013-07-05,3758703.84,97.29998295328286
378,2013-07-08,3750145.05,97.36867365080228
379,2013-07-09,3972671.06,97.48401705110338
380,2013-07-10,3962826.4,97.55368387796236
381,2013-07-11,3972264.62,97.59812435827797
382,2013-07-12,4112697.2,97.82617850490854
383,2013-07-15,3799542.58,97.79602366028497
384,2013-07-16,4031163.76,97.96284788252837
385,2013-07-17,4124299.02,98.04724274648606
386,2013-07-18,3924772.98,98.15977718868868
387,2013-07-19,3914658.53,98.18194665222725
388,2013-07-22,3722323.62,98.23265340371313
389,2013-07-23,4082148.89,98.27462920412343
390,2013-07-24,3752084.87,98.21652832843823
391,2013-07-25,3754294.95,98.1917196550183
392,2013-07-26,4050565.74,98.2553789832784
393,2013-07-29,4050301.57,98.31889791706931
394,2013-07-30,4063938.15,98.50320053684244
395,2013-07-31,4083406.28,98.5786963235882
396,2013-08-01,4116886.37,98.76263479467886
397,2013-08-02,3957793.82,98.85862975798969
398,2013-08-05,4080719.51,98.98036986334054
399,2013-08-06,4090039.73,99.06048333383738
400,2013-08-07,3946649.45,99.08301443690227
401,2013-08-08,4092013.58,99.25571699956397
402,2013-08-09,4037777.34,99.29814840613217
403,2013-08-12,4192070.7,99.37049426411035
404,2013-08-13,4086187.24,99.41966142862485
405,2013-08-14,4182896.8,99.61291296235164
406,2013-08-15,3913570.69,99.5822240941034
407,2013-08-16,4222853.21,99.84829926462747
408,2013-08-19,3945125.46,99.94888232138801
409,2013-08-20,4170445.01,100.09518177282851
410,2013-08-21,3952485.14,100.08276788738532
411,2013-08-22,4340031.61,100.24184020256908
412,2013-08-23,4343742.3,100.41244692283513
413,2013-08-26,4036710.62,100.39850478386505
414,2013-08-27,4055869.55,100.52689506128127
415,2013-08-28,4142869.72,100.74037816626509
416,2013-08-29,4511272.79,101.08555760693011
417,2013-08-30,3529796.35,100.87792394482686
418,2013-09-03,3645821.92,100.75256504066097
419,2013-09-04,3717736.6,100.60972303746563
420,2013-09-05,3574738.17,100.39799962398477
421,2013-09-06,3742362.66,100.39127080634753
422,2013-09-09,3681178.92,100.23732364963959
423,2013-09-10,3356310.44,100.0617041802496
424,2013-09-11,3802977.9,100.04833225335702
425,2013-09-12,3164788.24,99.57250743749795
426,2013-09-13,3639308.36,99.40907012410746
427,2013-09-16,3766491.19,99.4735086551889
428,2013-09-17,3509394.5,99.41851875298802
429,2013-09-18,3837536.32,99.49514099878719
430,2013-09-19,3769043.45,99.58050772567411
431,2013-09-20,3814161.33,99.50382361692508
432,2013-09-23,4053730.75,99.5101479915351
433,2013-09-24,3932538.96,99.61021027588802
434,2013-09-25,3694211.54,99.5001954362315
435,2013-09-26,4557131.18,99.73008939417176
436,2013-09-27,4832164.16,100.07995096250478
437,2013-09-30,4812946.84,100.52528098531997
438,2013-10-01,4849526.93,100.9896784323061
439,2013-10-02,4566367.81,101.24046595209309
440,2013-10-03,4345768.03,101.40222695484557
441,2013-10-04,4890475.79,101.79009483851685
442,2013-10-07,5020666.48,102.17363637512453
443,2013-10-08,4155000.04,102.32378760095351
444,2013-10-09,4218815.93,102.40305504228101
445,2013-10-10,4130592.97,102.40571371290731
446,2013-10-11,4088866.31,102.47502950290327
447,2013-10-14,4107088.74,102.55631526890754
448,2013-10-15,4245030.07,102.77711528873611
449,2013-10-16,4204941.19,102.82898482712578
450,2013-10-17,4232067.36,103.0317375257186
451,2013-10-18,3802875.97,103.0522589678766
452,2013-10-21,4687072.89,103.32113032261314
453,2013-10-22,4625569.24,103.5641330882051
454,2013-10-23,4789261.92,103.87052208110569
455,2013-10-24,4452182.12,104.02629921525872
456,2013-10-25,4643804.09,104.2488781465576
457,2013-10-28,4502942.67,104.47915821463315
458,2013-10-29,4474322.56,104.64542278099653
459,2013-10-30,4532117.97,104.83216408514112
460,2013-10-31,4785178.34,105.18637282991332
461,2013-11-01,4343078.06,105.29242670042181
462,2013-11-04,4462034.19,105.47163994887592
463,2013-11-05,4712236.2,105.69136662857184
464,2013-11-06,4435277.47,105.83882822906666
465,2013-11-07,4704219.87,106.0590438858528
466,2013-11-08,4158339.58,106.16243839297132
467,2013-11-11,4315633.76,106.20163046201831
468,2013-11-12,4609436.88,106.4822468093168
469,2013-11-13,4645384.12,106.68286909914195
470,2013-11-14,4613617.26,106.96214245650212
471,2013-11-15,4360785.78,106.97090936792542
472,2013-11-18,4601779.71,107.07990872166309
473,2013-11-19,4618741.33,107.32576830940846
474,2013-11-20,5011656.82,107.72950897143377
475,2013-11-21,5034438.89,108.1061228249926
476,2013-11-22,5160278.12,108.38027362174067
477,2013-11-25,4604723.48,108.83434096990193
478,2013-11-26,4728308.57,109.29160158680111
479,2013-11-27,4469030.26,109.60896069921515
480,2013-11-29,4683916.54,110.07749634879329
481,2013-12-02,4699582.3,110.48184206806327
482,2013-12-03,4725910.0,110.92315409545365
483,2013-12-04,4838729.64,111.54935296626208
484,2013-12-05,4679044.37,111.91941821789071
485,2013-12-06,4751426.25,112.58964087167426
486,2013-12-09,4737931.6,113.05371785633007
487,2013-12-10,4505923.3,113.36606644998123
488,2013-12-11,4717991.37,113.87659815063418
489,2013-12-12,4634567.26,114.21327746147107
490,2013-12-13,4398956.87,114.47936351345356
491,2013-12-16,4642116.09,114.82910556738302
492,2013-12-17,4654088.36,115.08270674676821
493,2013-12-18,4772744.84,115.43762388039855
494,2013-12-19,4575773.41,115.81001048166608
495,2013-12-20,4343188.93,115.71963766716922
496,2013-12-23,4362597.92,115.52128496824454
497,2013-12-24,4622272.75,115.44074101694493
498,2013-12-26,4614003.75,115.34125205365761
499,2013-12-27,4607383.01,115.35857756585145
500,2013-12-30,4612120.21,115.4710892186642
501,2013-12-31,4690487.47,115.38661077952979
502,2014-01-02,4579791.04,115.20037755839022
503,2014-01-03,4650563.26,115.4097118201012
504,2014-01-06,4665803.16,115.598526764411
505,2014-01-07,4810579.88,115.88576470304976
506,2014-01-08,4848497.72,116.20664582167842
507,2014-01-09,4775749.33,116.48909933173286
508,2014-01-10,4494483.78,116.59447278582802
509,2014-01-13,4353488.4,116.65722163255352
510,2014-01-14,4446371.57,116.74774734505878
511,2014-01-15,4111138.08,116.87796245910684
512,2014-01-16,4556975.75,116.8230072331064
513,2014-01-17,4422034.08,116.73703054893917
514,2014-01-21,4318215.68,116.53805267305458
515,2014-01-22,4544735.74,116.57714888304243
516,2014-01-23,4288081.69,116.42688574208928
517,2014-01-24,4542698.56,116.44367930050109
518,2014-01-27,4499325.09,116.45424079083618
519,2014-01-28,4488891.67,116.43598127271255
520,2014-01-29,4325330.46,116.24173377295025
521,2014-01-30,4266462.05,116.20936987821128
522,2014-01-31,4448334.7,116.20358298259589
523,2014-02-03,4333782.73,116.0437178543194
524,2014-02-04,3889245.06,115.81306455559876
525,2014-02-05,4144462.06,115.57661341644179
526,2014-02-06,4171902.51,115.5823426268101
527,2014-02-07,4193360.21,115.53069221716906
528,2014-02-10,4164547.22,115.3427633218024
529,2014-02-11,4071858.6,115.1004964697515
530,2014-02-12,4104165.98,114.88529565727693
531,2014-02-13,4100336.05,114.77527729888791
532,2014-02-14,4186618.04,114.59990600785436
533,2014-02-18,3946627.53,114.31599380365816
534,2014-02-19,4057293.24,113.91285453229912
535,2014-02-20,3960249.3,113.45909873347235
536,2014-02-21,3983561.2,112.96203366134891
537,2014-02-24,3921614.01,112.67347670070475
538,2014-02-25,3994644.55,112.36356464554737
539,2014-02-26,3984870.84,112.15904754127938
540,2014-02-27,3735364.14,111.75836301035682
541,2014-02-28,3947612.64,111.44071834414217
542,2014-03-03,4069678.13,111.16351493502383
543,2014-03-04,3680179.37,110.67412376223761
544,2014-03-05,3946376.64,110.3646325567785
545,2014-03-06,4227149.45,110.14316919462625
546,2014-03-07,4185073.24,109.90963249950724
547,2014-03-10,4264010.3,109.80744436848879
548,2014-03-11,4224190.89,109.5988547178821
549,2014-03-12,4282055.82,109.44994794058519
550,2014-03-13,4277469.19,109.39862949568571
551,2014-03-14,4239899.42,109.22872639096721
552,2014-03-17,4394526.18,109.11908294866656
553,2014-03-18,4299416.95,108.91914126534236
554,2014-03-19,4315494.86,108.80919521627226
555,2014-03-20,4448010.1,108.8534734462701
556,2014-03-21,4551822.01,108.93340489311574
557,2014-03-24,4112112.37,108.71790454484231
558,2014-03-25,4059446.31,108.48365012967662
559,2014-03-26,4424031.09,108.40619918647207
560,2014-03-27,4420774.73,108.32537162871358
561,2014-03-28,4362088.78,108.18665048367379
562,2014-03-31,4439414.7,108.12735315023652
563,2014-04-01,4427610.44,108.03317411901003
564,2014-04-02,4407434.8,107.92403496641093
565,2014-04-03,4523684.87,107.80284567575511
566,2014-04-04,4509075.3,107.65946792125014
567,2014-04-07,4470246.33,107.53041830179797
568,2014-04-08,4506252.94,107.53538979346669
569,2014-04-09,4306533.54,107.51555526871758
570,2014-04-10,4271597.39,107.44172770755104
571,2014-04-11,4148334.36,107.45744004353149
572,2014-04-14,4205979.77,107.30917342209655
573,2014-04-15,3999894.17,107.13085440480025
574,2014-04-16,4065134.98,107.02394884896057
575,2014-04-17,4287176.42,106.91515144850179
576,2014-04-21,4139839.72,106.8525315403001
577,2014-04-22,4227037.56,106.71919101033514
578,2014-04-23,3943280.66,106.48430846551561
579,2014-04-24,3879890.6,106.22705614285606
580,2014-04-25,3928050.02,106.05923818493815
581,2014-04-28,4165181.54,106.01645558943689
582,2014-04-29,4412448.99,106.00129686032696
583,2014-04-30,4160339.2,105.92803138816159
584,2014-05-01,4477341.63,106.17645329747057
585,2014-05-02,4386570.67,106.27872405745195
586,2014-05-05,4421902.51,106.3843282736562
587,2014-05-06,4220132.68,106.39563741649701
588,2014-05-07,4418781.98,106.50303046674368
589,2014-05-08,4356367.72,106.6232119172259
590,2014-05-09,4154454.27,106.64445453902471
591,2014-05-12,4108473.95,106.6478921252289
592,2014-05-13,4428545.74,106.75008646577527
593,2014-05-14,4456934.17,106.96564859673934
594,2014-05-15,4455895.36,107.13402485457912
595,2014-05-16,4493698.38,107.3593627424922
596,2014-05-19,4412782.25,107.54067295274662
597,2014-05-20,4410105.5,107.74701999644216
598,2014-05-21,4400128.95,107.91830344542235
599,2014-05-22,4165705.62,107.9946911062398
600,2014-05-23,4367562.03,108.26174215687747
601,2014-05-27,4260714.43,108.39400163337784
602,2014-05-28,4266034.59,108.47694591359759
603,2014-05-29,4461036.66,108.80679320190885
604,2014-05-30,4446760.61,109.01816382972088
605,2014-06-02,4416500.74,109.09814900799172
606,2014-06-03,4408529.02,109.19254049800453
607,2014-06-04,4434876.88,109.26471742303013
608,2014-06-05,4392056.88,109.33562684823532
609,2014-06-06,4088721.82,109.25395930609281
610,2014-06-09,4802685.15,109.47581938526783
611,2014-06-10,4589688.67,109.62357626359949
612,2014-06-11,4842514.67,109.81281415701936
613,2014-06-12,4894323.29,110.06411262802186
614,2014-06-13,4821825.83,110.27799536892897
615,2014-06-16,4040942.24,110.10604303974004
616,2014-06-17,3749508.23,109.76713216819302
617,2014-06-18,3805412.55,109.63757699178869
618,2014-06-19,3419973.23,109.36745277820027
619,2014-06-20,3824565.52,109.11422841155517
620,2014-06-23,3537301.67,108.74103449139974
621,2014-06-24,3785182.03,108.49733935077303
622,2014-06-25,3804404.15,108.22910018511637
623,2014-06-26,4251490.5,108.15470415222983
624,2014-06-27,4170572.02,108.0546493193104
