year,Revenue USD Mil,Gross Margin %,Operating Income USD Mil,Operating Margin %,Net Income USD Mil,Earnings Per Share USD,Dividends USD,Payout Ratio % *,Shares Mil,Book Value Per Share * USD,Operating Cash Flow USD Mil,Cap Spending USD Mil,Free Cash Flow USD Mil,Free Cash Flow Per Share * USD,Working Capital USD Mil,Revenue,COGS,Gross Margin,SG&A,R&D,Other,Operating Margin,Net Int Inc & Other,EBT Margin,Tax Rate %,Net Margin %,Asset Turnover (Average),Return on Assets %,Financial Leverage (Average),Return on Equity %,Return on Invested Capital %,Interest Coverage,Year over Year,3-Year Average,5-Year Average,10-Year Average,Year over Year,3-Year Average,5-Year Average,10-Year Average,Year over Year,3-Year Average,5-Year Average,10-Year Average,Year over Year,3-Year Average,5-Year Average,10-Year Average,Operating Cash Flow Growth % YOY,Free Cash Flow Growth % YOY,Cap Ex as a % of Sales,Free Cash Flow/Sales %,Free Cash Flow/Net Income,Cash & Short-Term Investments,Accounts Receivable,Inventory,Other Current Assets,Total Current Assets,Net PP&E,Intangibles,Other Long-Term Assets,Total Assets,Accounts Payable,Short-Term Debt,Taxes Payable,Accrued Liabilities,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Debt,Other Long-Term Liabilities,Total Liabilities,Total Stockholders' Equity,Total Liabilities & Equity,Current Ratio,Quick Ratio,Financial Leverage,Debt/Equity,Days Sales Outstanding,Days Inventory,Payables Period,Cash Conversion Cycle,Receivables Turnover,Inventory Turnover,Fixed Assets Turnover,Asset Turnover,adj_close
2009,0.01,0.9709543568464732,0.01,0.2941176470588234,0.01,0.01,0.01,0.01,0.714285714285714,0.01,0.01,0.9999999999999998,0.47619047619047616,0.4568965517241379,0.8641975308641975,0.01,0.02819237147595377,0.9718076285240465,1.0,0.01,0.2068965517241388,0.3049853372434017,0.5742574257425742,0.2973684210526316,1.0,0.14767932489451474,0.01,0.021538461538461506,0.01724137931034475,0.01,0.01,0.01,0.6995117620949844,1.0,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.3137131134606281,0.7252466203872854,0.6894409937888197,0.5378432080924855,0.2897271268057785,0.6016012199771255,0.9999999999999998,0.42763508878896417,0.20777752656567938,0.4611423220973783,0.8958333333333333,0.7912065850230876,0.10748972390964313,0.8591885441527447,0.6515151515151515,0.8601036269430051,0.9355895196506551,0.8470588235294119,0.01,0.5791505791505793,1.0,0.01,1.0,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.88622754491018,0.05448449287510478,0.01,0.01852487135506009,0.9814751286449397,0.01,0.7750000000000001,0.8285714285714286,0.01724137931034475,0.01612903225806452,1.0,1.0,0.6002132196162047,1.0,0.01,0.0007207207207207134,0.01,0.01,0.0
2010,0.14380165289256197,1.0,0.2444444444444444,0.7352941176470589,0.3030303030303031,0.21518987341772144,0.01,0.01,0.8571428571428572,0.23580786026200862,0.09999999999999998,0.8596491228070173,0.4603174603174603,0.4267241379310345,1.0,0.01,0.01,1.0,0.970857618651124,0.01,0.1120689655172411,0.7360703812316713,0.7326732673267327,0.7263157894736841,0.8307640750670242,0.7594936708860758,0.2758620689655178,0.6584615384615382,0.01,0.28045574057843997,0.5811965811965812,0.43393769281343253,0.9813581890812251,0.8241088180112571,0.8730099962976675,0.9306966618287372,0.7570800351802989,0.5661985166482564,0.8078187796857875,0.7278041651443186,1.0,0.6053370786516854,0.8623713305375524,0.6691263984765531,0.7915555216827985,0.6072801266108976,0.8375468164794008,0.4449152542372881,0.6408351736599076,0.0342293841620894,0.7613365155131266,0.5606060606060606,0.6787564766839378,0.9999999999999999,0.1823529411764706,0.20833333333333304,0.6486486486486487,0.9756554307116108,0.01680672268907557,0.7543859649122808,0.14035087719298245,0.01,0.6100917431192658,0.01,0.01,0.6791530944625408,0.01,0.10479041916167642,0.01,0.4327784891165174,0.01,1.0,0.01,1.0,1.0,0.01,0.01,0.6666666666666666,0.9622641509433962,0.7174840085287848,0.5586419753086421,0.19455152916987928,0.026306306306306038,0.5789473684210513,0.2758620689655178,0.52899936265137
2011,0.32066115702479325,0.15352697095435686,0.5111111111111111,1.0000000000000002,0.5757575757575758,0.379746835443038,0.01,0.01,0.9999999999999996,0.4475982532751095,0.29999999999999993,0.3859649122807016,0.25396825396825395,0.34051724137931033,0.9259259259259258,0.01,0.8466003316749586,0.15339966832504137,0.0890924229808493,0.01,0.01,1.0,0.8712871287128713,0.9999999999999999,0.9272788203753352,0.9999999999999998,0.4827586206896557,0.9846153846153842,0.01724137931034475,0.42156003505696754,0.8547008547008547,0.38452688008901026,0.9999999999999999,0.8625703564727956,0.7789707515734914,0.9205370101596515,0.6775725593667545,1.0,1.0,0.433686518085495,0.6265354046242775,1.0,1.0,0.6141394905974766,0.49340751467113786,1.0,1.0000000000000002,0.4823446327683616,0.8295522987351936,0.10748972390964313,1.0000000000000002,0.25068870523415976,0.43005181347150256,0.6364628820960698,0.5176470588235293,0.2916666666666661,0.9652509652509653,0.797752808988764,0.12605042016806678,0.47368421052631593,0.7368421052631577,0.01,0.7293577981651378,0.01,0.8028846153846153,0.05456026058631924,0.6043243243243244,0.06586826347305319,0.01,0.539052496798976,0.024356775300171662,0.9756432246998283,0.01,0.8499999999999999,0.742857142857143,0.01724137931034475,0.01,0.4658869395711499,1.0,1.0,0.01,0.3562066306861992,0.01,0.9473684210526301,0.4827586206896557,0.8441682600382392
2012,0.46446280991735533,0.11203319502074682,0.4666666666666666,0.6470588235294117,0.5454545454545455,0.38607594936708867,0.01,0.01,0.9999999999999996,0.8340611353711793,0.27142857142857146,0.17543859649122795,0.031746031746031744,0.03017241379310348,0.7655555555555555,0.01,0.8876451077943619,0.11235489220563832,0.08118234804329727,0.01,0.3017241379310347,0.6656891495601169,1.0,0.7342105263157893,0.8833780160857909,0.7257383966244724,0.4827586206896557,0.7107692307692306,0.02586206896551735,0.3111305872042069,0.634188034188034,1.0,0.6995117620949844,0.8625703564727956,0.6479081821547575,0.9089259796806965,0.2499560246262093,0.5204355373204987,0.9240043843624408,0.9999999999999999,0.2940751445086705,0.7758828250401284,0.83187190240183,0.8121875743870506,0.2588217361481594,0.7967442912050645,0.9307116104868915,1.0,0.4195944589439871,0.10748972390964313,0.9773269689737472,0.0027548209366391463,0.2072538860103627,0.2925764192139738,0.776470588235294,0.04166666666666652,1.0,0.5411985018726593,0.43277310924369594,0.2807017543859649,0.6959064327485376,0.01,0.6376146788990824,0.01,0.9519230769230769,0.001628664495114035,0.64,0.01,0.01,0.647887323943662,0.04562607204116631,0.9543739279588337,0.01,0.6375,0.48571428571428577,0.02586206896551735,0.01,0.7387914230019491,0.01,0.40724946695095965,0.830246913580247,0.14572089437162694,1.0,0.6842105263157876,0.4827586206896557,0.4483747609942641
2013,0.5752066115702479,0.03319502074688796,0.17777777777777776,0.01,0.24242424242424243,0.15822784810126583,0.01,0.01,0.9999999999999996,1.0,0.4,0.01,0.01,0.01,0.5061728395061729,0.01,0.9647595356550585,0.03524046434494188,0.07785179017485433,0.01,0.7155172413793105,0.01,0.48514851485148514,0.01,0.5341823056300268,0.01,0.4482758620689662,0.01,0.02586206896551735,0.006134969325153394,0.047863247863247915,0.01,0.49356413670661337,0.6885553470919326,0.5805257312106626,0.8113207547169811,0.01,0.033612119299353004,0.7497259773474608,0.3290098648154914,0.01,0.028892455858748,0.5836828059473885,0.4596524636991192,0.01,0.01,0.625,0.530367231638418,0.6496687412166231,0.10748972390964313,0.9832935560859188,0.01,0.01,0.20305676855895205,0.04117647058823515,0.3541666666666665,0.586872586872587,0.2612359550561798,0.7867647058823533,0.17543859649122817,0.5087719298245614,0.01,0.9220183486238533,0.01,0.7307692307692307,0.01,0.6810810810810811,0.158682634730539,0.01,0.5633802816901405,0.04150943396226414,0.9584905660377356,0.01,0.35,0.2571428571428571,0.02586206896551735,0.01,0.5126705653021443,0.00628930817610085,0.46162046908315557,0.5740740740740742,0.31457208943716275,0.9920720720720722,0.3157894736842106,0.4482758620689662,0.3897386870618227
2014,0.6925619834710743,0.049792531120331884,0.3777777777777778,0.23529411764705888,0.4242424242424243,0.310126582278481,0.01,0.01,0.8571428571428572,0.9672489082969435,0.4571428571428572,0.5087719298245612,0.5396825396825397,0.22844827586206898,0.4444444444444444,0.01,0.9469320066334994,0.0530679933665007,0.0507910074937552,0.01,0.9137931034482758,0.24633431085043966,0.7029702970297029,0.28157894736842104,0.8230563002680965,0.22362869198312252,0.5172413793103452,0.2430769230769232,0.31896551724137945,0.16914986853637165,0.19999999999999984,0.01,0.47847314691522413,0.5079737335834897,0.5423917067752684,0.7499999999999999,0.5964819700967458,0.01,0.4990865911582025,0.30526123492875407,0.5726156069364161,0.01,0.6099885627144492,0.3782432754106165,0.5023245179483271,0.006330544879041375,0.7069288389513109,0.4392655367231638,0.549086528809476,0.10748972390964313,0.4248210023866348,0.5771349862258953,0.7512953367875648,0.16703056768558955,0.5176470588235293,0.39583333333333304,0.7644787644787645,0.35205992509363315,0.742647058823529,0.10526315789473695,0.21052631578947345,0.01,1.0,0.01,0.6490384615384616,0.0048859934853420495,0.8324324324324325,0.5958083832335328,0.37510477787091373,0.7439180537772088,0.44699828473413383,0.5530017152658662,0.01,0.3374999999999999,0.24285714285714288,0.31896551724137945,0.2580645161290323,0.22027290448343073,0.13836477987421336,0.5703624733475479,0.21759259259259278,0.631200205602673,0.8151351351351348,0.3157894736842106,0.5172413793103452,1.0
2015,0.8148760330578513,0.13278008298755184,0.9555555555555557,0.970588235294118,0.9696969696969698,0.791139240506329,0.01,0.01,0.5714285714285712,0.8886462882096073,0.8428571428571429,0.5438596491228069,0.9999999999999999,1.0,0.4691358024691358,0.01,0.8665008291873963,0.13349917081260354,0.03413821815154039,0.01,0.8362068965517242,0.9618768328445748,0.7326732673267327,0.9263157894736841,0.9051608579088471,0.9367088607594936,0.6551724137931032,1.0,0.5689655172413792,0.7239263803680982,0.9999999999999999,0.01,0.4633821571238348,0.425891181988743,0.4564975934838949,0.6465892597968068,0.8943711521547932,0.31418652359160487,0.5805626598465474,0.3463646328096456,0.8897218208092486,0.35353130016051365,0.5474647350362181,0.4384670316591287,0.8488682265071259,0.4623558670585575,0.7532771535580526,0.5999293785310734,1.0,1.0,0.29832935560859175,1.0,1.0,0.20414847161572058,1.0,0.520833333333333,0.7104247104247103,0.452247191011236,0.6123949579831933,0.05263157894736836,0.32748538011695905,0.01,0.7844036697247705,0.01,0.7211538461538461,0.03501628664495118,0.892972972972973,0.7784431137724548,0.6173512154233026,0.8809218950064022,0.7029159519725559,0.29708404802744415,0.01,0.38749999999999996,0.3142857142857144,0.5689655172413792,0.5000000000000001,0.4580896686159842,0.22012578616352219,0.5031982942430704,0.5200617283950619,0.3646877409406323,0.7185585585585583,0.6842105263157876,0.6551724137931032,0.78521351179095
2016,0.9355371900826446,0.10788381742738595,1.0,0.8529411764705883,1.0,0.8860759493670886,0.01,0.01,0.2857142857142856,0.8340611353711793,0.9999999999999999,0.14035087719298223,0.8095238095238095,0.8879310344827586,0.16049382716049376,0.01,0.890961857379768,0.10903814262023215,0.02206494587843466,0.01,0.8448275862068968,0.8680351906158357,0.4455445544554455,0.768421052631579,0.8518766756032171,0.7932489451476792,0.8275862068965516,0.9169230769230765,0.9396551724137934,0.8799298860648554,0.9726495726495726,0.01,0.42964935641367064,0.40337711069418386,0.3643095149944465,0.5551523947750362,0.3121372031662269,0.5906580400820579,0.3017902813299233,0.31841432225063937,0.3032875722543353,0.682784911717496,0.2897445672893633,0.39395382051892397,0.3178111424434113,0.9240334614515036,0.5482209737827717,0.5805084745762712,0.6301947400120457,0.01,0.49522673031026243,0.7851239669421488,0.8601036269430051,0.01,0.02941176470588225,0.7291666666666661,0.9613899613899615,0.19288389513108606,0.8655462184873954,0.01,0.5555555555555556,0.01,0.5733944954128436,0.01,0.8173076923076922,0.043973941368078195,0.9708108108108109,0.9520958083832332,0.874685666387259,1.0,0.965351629502573,0.03464837049742697,0.01,0.1499999999999999,0.01,0.9396551724137934,0.8548387096774195,0.30409356725146186,0.2767295597484276,0.28038379530916835,0.7361111111111113,0.5258288357748652,0.6497297297297298,0.8947368421052619,0.8275862068965516,0.6523263224984057
2017,1.0,0.01,0.5333333333333334,0.2058823529411764,0.9696969696969698,0.9999999999999999,1.0,0.01,0.01,0.5305676855895203,0.557142857142857,0.807017543859649,0.9206349206349206,0.5689655172413792,0.01,0.01,1.0,0.01,0.01,0.01,1.0,0.2023460410557183,0.01,0.052631578947368474,0.01,0.6877637130801688,1.0,0.8799999999999997,1.0000000000000002,1.0000000000000002,0.9299145299145298,0.01,0.2481136262760763,0.32129455909943716,0.2887819326175491,0.4553701015965167,0.010026385224274403,0.1649045289569197,0.04420898794300329,0.23036170990135182,0.2832369942196532,0.4498394863563403,0.2798322531452535,0.34158533682456554,0.32467037573355684,0.7311779335292787,0.6352996254681649,0.5889830508474576,0.01,0.1990833363646284,0.01,0.8677685950413223,0.9481865284974094,0.03711790393013098,0.01,1.0,0.01,0.01,1.0,0.03508771929824572,0.9999999999999998,0.01,0.2522935779816513,0.01,0.9999999999999998,0.06107491856677527,1.0,1.0,1.0,0.7259923175416132,1.0000000000000002,0.01,0.01,0.01,0.02857142857142858,1.0000000000000002,1.0,0.01,0.30817610062893097,0.01,0.9104938271604939,0.9999999999999999,0.6118918918918914,0.9999999999999982,1.0,0.5640004248990862
2018,1.0,0.01,0.5333333333333334,0.2058823529411764,0.9696969696969698,0.9999999999999999,1.0,1.0,0.01,0.6921397379912664,0.557142857142857,0.807017543859649,0.9206349206349206,0.3275862068965517,0.7655555555555555,0.01,1.0,0.01,0.01,0.01,1.0,0.2023460410557183,0.01,0.052631578947368474,0.01,0.6877637130801688,1.0,0.8799999999999997,1.0000000000000002,1.0000000000000002,0.9299145299145298,0.01,0.01,0.01,0.01,0.01,0.020492524186455585,0.07700804797222661,0.01,0.01,0.29877167630057805,0.09289727126805779,0.01,0.01,1.0,0.08614062853267013,0.01,0.01,0.45472796627183293,0.10748972390964313,0.01,0.8677685950413223,0.9481865284974094,0.03711790393013098,0.01,1.0,0.01,0.01,1.0,0.03508771929824572,0.9999999999999998,0.01,0.2522935779816513,0.01,0.9999999999999998,0.06107491856677527,1.0,1.0,1.0,0.7259923175416132,1.0000000000000002,0.01,0.01,0.01,0.02857142857142858,1.0000000000000002,1.0,0.01,0.30817610062893097,0.01,0.9104938271604939,0.9999999999999999,0.6118918918918914,0.9999999999999982,1.0,0.9685447002010086
