2012-12-03,32.891529
2012-12-04,34.057331
2012-12-05,33.011101
2012-12-06,35.023849
2012-12-07,33.967655
2012-12-08,33.031029
2012-12-09,32.722141
2012-12-10,31.974833
2012-12-11,33.300056
2012-12-12,33.040993
2012-12-13,30.99835
2012-12-14,30.430395
2012-12-15,30.97842
2012-12-16,31.556339
2012-12-17,32.572678
2012-12-18,33.160561
2012-12-19,32.612534
2012-12-20,33.230309
2012-12-21,32.034618
2012-12-22,35.78112
2012-12-23,35.153381
2012-12-24,36.398895
2012-12-25,37.355453
2012-12-26,36.897102
2012-12-27,37.405273
2012-12-28,37.684265
2012-12-29,37.973228
2012-12-30,35.661552
2012-12-31,36.96685
2013-01-01,38.650787
2013-01-02,39.866405
2013-01-03,36.996746
2013-01-04,35.741264
2013-01-05,31.097988
2013-01-06,31.655981
2013-01-07,32.323574
2013-01-08,33.040993
2013-01-09,31.127882
2013-01-10,31.297272
2013-01-11,31.556339
2013-01-12,30.779139
2013-01-13,28.596998
2013-01-14,28.148613
2013-01-15,28.885958
2013-01-16,27.809834
2013-01-17,26.15579
2013-01-18,26.624104
2013-01-19,27.600588
2013-01-20,27.301662
2013-01-21,29.633265
2013-01-22,29.533625
2013-01-23,30.011902
2013-01-24,29.214773
2013-01-25,30.121506
2013-01-26,30.898708
2013-01-27,31.21756
2013-01-28,30.480215
2013-01-29,28.895922
2013-01-30,29.135059
2013-01-31,28.258219
2013-02-01,27.819798
2013-02-02,28.91585
2013-02-03,25.896725
2013-02-04,27.600588
2013-02-05,32.901493
2013-02-06,33.031029
2013-02-07,34.286507
2013-02-08,32.373398
2013-02-09,32.871605
2013-02-10,30.181293
2013-02-11,29.653194
2013-02-12,28.955706
2013-02-13,29.98201
2013-02-14,29.772762
2013-02-15,28.885958
2013-02-16,31.157776
2013-02-17,31.476625
2013-02-18,34.156971
2013-02-19,34.88435
2013-02-20,35.372593
2013-02-21,35.113529
2013-02-22,34.77475
2013-02-23,33.658764
2013-02-24,32.532822
2013-02-25,34.854458
