2012-01-01,50.029999
2012-02-01,49.650002
2012-03-01,50.349998
2012-04-01,43.189999
2012-05-01,43.790001
2012-06-01,38
2012-07-01,39.580002
2012-08-01,41.049999
2012-09-01,45.349998
2012-10-01,33.119999
2012-11-01,34.290001
2012-12-01,32.900002
2013-01-01,31.969999
2013-02-01,30.790001
2013-03-01,33.279999
2013-04-01,34.299999
2013-05-01,37.540001
2013-06-01,37.099998
2013-07-01,35.639999
2013-08-01,31.24
2013-09-01,28.67
2013-10-01,27.059999
2013-11-01,29.639999
2013-12-01,31.059999
2014-01-01,28.360001
2014-02-01,27.700001
2014-03-01,32.709999
2014-04-01,28.549999
2014-05-01,31.59
2014-06-01,34.91
2014-07-01,34.27
2014-08-01,37.27
2014-09-01,35.990002
2014-10-01,44.02
2014-11-01,49.16
2014-12-01,50.209999
2015-01-01,44.290001
2015-02-01,52.220001
2015-03-01,50.450001
2015-04-01,46.799999
2015-05-01,45.779999
2015-06-01,48.450001
2015-07-01,51.560001
2015-08-01,42.990002
2015-09-01,43.029999
2015-10-01,42.93
2015-11-01,45.799999
2015-12-01,43.470001
2016-01-01,42.889999
2016-02-01,44.080002
2016-03-01,41.57
2016-04-01,44.599998
2016-05-01,44.799999
2016-06-01,43.830002
2016-07-01,38.84
2016-08-01,39.720001
2016-09-01,35.549999
2016-10-01,36.099998
2016-11-01,37.099998
2016-12-01,39.849998
2017-01-01,35.549999
2017-02-01,36.349998
2017-03-01,40.400002
2017-04-01,45.099998
2017-05-01,44.799999
2017-06-01,37.25
2017-07-01,35.299999
2017-08-01,30.1
2017-09-01,30.450001
2017-10-01,31.700001
2017-11-01,35.75
2017-12-01,35.549999
