Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Anita H.,"Antioch, Nashville, TN",0,8,13,4.0,10/20/2017,Waitress kyla was so Nice Great service totally awesome.  We ate the Royal Red robin  burger and chicken Cesar salad! Half tea Half lemonade.. Wonderful lunch break,https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Mike V.,"Murfreesboro, TN",288,121,270,4.0,9/10/2017,"Red Robin has some really good burgers, salads, and sandwiches, but are in my opinion too expensive for what you get. That said, I absolutely LOVE the Teriyaki Chicken and the Whiskey River Chicken sandwiches. But I tend to make them at home instead of coming here very often. Though I will say. Red Robin's teriyaki sauce is hard to beat. Their burgers are great top notch also! The Sautéed Shroom, the A1 peppercorn, and the Burnin love are all great!  I'd go there more often if the menu was a little better priced. I just can't see paying $70 - $80 bucks for burgers and fries for a family of 5 no matter how good they are. I'd rather go have a nice meal and enjoy a few margaritas for that price. But if you like good burgers, salads, and probably the best teriyaki chicken sandwich besides mine - give them a shot.",https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Quentin T.,"Nashville, TN",79,83,109,4.0,5/17/2017,I have only been to this Red Robin twice The first time was years ago and I was not too impressed as the service was slow and the food didn't taste all too good. The second visit happened because I had locked myself out of my vehicle in the nearby parking lot and had to kill some time before help arrived.  I sat in the bar area and ordered some chicken tenders and mac n cheese (it was lunch time and i was mad so i had to calm myself) the server was super nice and after i finished my meal I told her i was going to hang around for a bit due to my situation. She was understanding and even brought me some french fries for free while I waited.  If you are going to lock yourself out of your vehicle this is not a bad place to wait for a rescue in my book. (thumbs up),https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Robert E.,"Murfreesboro, TN",215,153,,4.0,10/12/2017,"Lunch at Red Robin with a friend. Easy parking and access into the restaurant. Was immediately greeted by host staff, even though I was waiting for other member of our party to arrive. As soon as he arrived we were seated. Of course the lunch menu has an abundant selection of burgers and fixings. My favorite remains the Royal Red Robin with the fried egg. It was juicy and cooked as requested. Our wait staff kept our drinks filled. The restaurant  was pretty full with patrons but the noise level wasn't too loud, we could carry on conversation without shouting. Red Robin is a burger favorite!",https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Vicky O.,"Murfreesboro, TN",44,76,136,5.0,7/5/2017,"Came here to redeem my birthday burger!! My favorite is the Whiskey River BBQ chicken sandwich with garlic Parmesan cheese fries! Love it! Our server Chase was pretty cool, refilling our bottomless fries and checking on us. For dessert we got the Doh! Ring tower. A croissant/donut with hot fudge and Berry dipping sauces. Flaky and gooey goodness!",https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Stephanie B.,"Nashville, TN",51,10,2,4.0,10/28/2017,The southern charm is awesomeeeee sauce. Was craving a burger and this def hit the spot. Daughter also enjoyed it.,https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Brent P.,"Somerset, KY",1,146,69,5.0,7/10/2016,"Typical RR. Not too noisy, fast seating and a good gluten free menu.  Ashley is very eager to serve and helpful.   The Smoke and Pepper burger sure hit the spot and plenty to satisfy even the heartiest of appetites.",https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Devin H.,"Murfreesboro, TN",5,1,,5.0,8/18/2017,This was one of the best locations we have been to! Everything was great! Nice and clean. Well mannered staff. Extremely helpful and knowledgeable. Will definitely return!,https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Deanna A.,"Murfreesboro, TN",66,100,41,5.0,3/26/2017,Great burgers! The server was very attentive and brought refills just before you were out of a beverage. Endless fries...need I say more,https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Amy S.,"Murfreesboro, TN",13,125,117,5.0,12/23/2016,"Red Robin has definitely changed over the years and it's a good thing. They have a very big selection of burgers and not just burgers but other main dishes as well. I got the Royal Burger with the egg on top, it was great! Cooked just how I like it. My mother got the Sirracha Burger and it ended up being pretty spicy. Try the dipping sauces too, they are worth it. Could give a little more fries when it comes to the ""unlimited fries,"" though. It was very busy because of the shopping weekend but our waitress only came over once after getting our food, she could have been s little more attentive. Will be back for more burgers!",https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Rachael M.,"Murfreesboro, TN",39,12,4,5.0,7/14/2016,Great place for burgers! It's probably one of the best burgers I've had at a chain restaurant.,https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Miguel G.,"Murfreesboro, TN",38,4,,4.0,12/17/2016,Even on the busiest Saturday before Christmas we were able to be seated very quickly during the lunch rush. Great burgers and good beer!  It's good to have the local Mayday brebeer on tap as well,https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Chuck B.,"Suwanee, GA",1681,77,388,4.0,3/19/2015,"This is one of my more favorite chain restaurants. They have a decent selection of hamburgers and appetizers. They have a small selection of draught beers, 8 to be exact, and the regular run of bottled beers. They have the option for 'endless fries' for all you carb lovers. My bartender/server, Taylor, was great and friendly. So nice to have an educated conversation every once-in-awhile... It's a little on the pricey side but not enough to keep people away.",https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Connie H.,"Lecanto, FL",0,48,,1.0,5/6/2017,Chicken Caesar wrap they forgot the dressing taste of blah soup was all melted cheese couldn't taste the soup and unlimited fries raw and they give you a bill right after your first reorder told waitress but she could care less tip reflects good service and she didn't get shit NEVER EAT HERE,https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Melissa B.,"Louisville, KY",685,1154,12100,4.0,1/25/2014,Tony and I went to Red Robin...I love Red Robin...I like to go here when I am missing my baby girl...who is 18... She loves this restaurant. I am a Loyal Reward member so during your birthday month you get a free burger..so went for my Free burger.. I opted for the Prime Chophouse Burger with French Fries and Tony went with Bruschetta Chicken sandwich with Sweet Potato Fries...I ordered a soda and Tony got a couple of draft beers.. we had a really nice meal..and while there 4 birthday celebrations within the hour.. Great location Great Food' Great Price!!!,https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Mistye A.,"Nashville, TN",12,48,14,1.0,8/5/2016,"This is the third time that I've had issues with this particular location today is the last visit. 40 minutes to get a burger that I ended up having to ask to be put into a box so I could take it with me. Once I got home I realized that the burger was not cooked right and they put a bun on burger, which I'm gluten-free and I'm taking my chances on eating and being OK.",https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Todd R.,"Murfreesboro, TN",17,44,,3.0,10/26/2016,"We're still regulars at this location and have some great relationships with some employees, but I have to change my review because it seems like my order is ALWAYS wrong.  I like to mix it up by changing the bun or the cheese, but it's just become standard practice for my burger to be wrong and then they'll fix it.  I've even had to get my burger to go after filling up on fries before. It's just becoming a little frustrating. They apologize and a manager will bring my burger out, but that's the extent of it.  They seem to be a little less consistent as of late as well. We'll have a fantastic meal one night and then a ""Blah"" experience the next.  We'll be back, but we've started seeing other restaurants.",https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Gene G.,"Tacoma, WA",4,15,15,5.0,9/24/2016,Service was amazing! The appetizer The jump starter rocked the jalapeño coins and cheese curds were a great team! The main rocked the avocado burger rocked and the prime rib dip was amazing thanks!,https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Ritza T.,"Lithonia, GA",6,4,2,4.0,8/29/2016,"1st time at Red Robin, so wasn't expecting much. Had the pepper corn burger. Was really good. Hubby had the ghost pepper burger. Lol. He liked it a lot. We only did carry out but will try again.",https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Beth F.,"Murfreesboro, TN",28,56,57,2.0,9/4/2015,"We hadn't been here in a while, and were craving the tall stack of onion rings, so decided to pop in for lunch.  Things have changed a bit there, one being the automatic order/pay system at the table (that they just put in last week) which is cool! That being said and with high expectations of ring enjoyment, we started out ordering the rings on the ""auto box"", and when they quickly arrived they were under cooked.  No problem, there's a button to call your Server over and she came running (perfect)!  New order submitted, and since she was there we gave her our Diet Coke order and looked thru the new menus. We gave her our order, and when the new rings were up they were cooked right, but we both noticed that the flavor was ""good"" but not quite what we remembered them tasting!  Don't know if the oil had been or needed to be changed, or if the batter is different, but something was ""off"".  The meal came and the sandwich (never before tried BLTA croissant) was ""meh""... Then I wanted to use the auto box to reorder our cokes, and to my surprise, you CAN'T!  You can order beer, floats, shakes, alcohol but NO WATER or SODAS!!!  Excuse me?  So you either wait until your Server comes back around or hit the ""Server"" button on auto box, but you could really cut out a step by having that option available - right?! Then the last insult to injury when we had a hankerin' for yummy rings was that they didn't take the rings off the ticket.  Now we may be ""old school"" but we think it is proper service etiquette to remove improperly prepared items off of someone's ticket!  So when we noticed this gaffe we also noticed that our Server forgot to charge us for the cokes.  Asking her about this (we thought that maybe because they aren't on auto box that they may be free) she said, ""Oh, I should have charged you... Hang on and I'll ring you up! Thanks for being honest!""  What?  After charging us for the bad rings you're gonna snap us for cokes? So she comes back with a ticket for 2 cokes @ $2.75 ea. = $6+ after tax. :/  we paid both bills, and my husband said it best, ""I don't ever need to come back..."" Sorry Big R, too many changes?  Too big for your breeches?  Service etiquette gaffe?  Food not-to-die-for?  ""Hasta la vista, Baby!""",https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro
Jennifer B.,"Sparta, TN",0,17,2,1.0,4/4/2015,"So sad!!!  We LOVE Red Robin!!!  And the Crispy Chicken Sandwich is always a favorite!!!  But not at this Red Robin!  The fries were not cooked, the kids Mac and Cheese was not cooked, and when they replaced both the fries and the mac & cheese it still was not right! The mac & cheese actually had frozen chunks inside of it.  The bathrooms were horrible! And the manager was quick to try to comp certain parts of the meal. But we would have much rather had paid full price for a good Red Robin quality meal that we are used to and expect.",https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro?start=40
James C.,"Murfreesboro, TN",0,9,1,4.0,4/2/2015,"Had the bacon cheeseburger and regular fries. cheeseburger was fresh, hot and really good. Only took around 5 minutes for order. Server was nice and attentive. Never had to ask for a refill of coke.",https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro?start=40
Robert S.,"Murfreesboro, TN",182,668,1093,4.0,9/1/2008,"The restaurant is larger inside than I expected, don't know why I had an impression that it was a smaller place. The menu is broad and the variety of hamburgers is outstanding.  I had the teriyaki today and I've had the Royal Red Robin burger which has everything including a fried egg!  Go for it but make sure you starve yourself beforehand.  They do serve alcoholic drinks but the prices seem steep. I will put it on my restaurant rotation to go there about once every other month or so to satisfy my hamburger craving.",https://www.yelp.com/biz/red-robin-gourmet-burgers-murfreesboro?start=40
