Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Hope W.,"Newnan, GA",49,21,65,5.0,7/9/2016,"Our party of four ate here for lunch at peak times on a busy Saturday and were very pleased! There wasn't a wait for seats, we were greeted promptly by the hostess and our waitress. Our server kept our drinks filled and checked on us appropriately. We ordered a refill on fries for one and received a quite adequate abundance of fries that everyone ended up sharing. They have implemented a mobile self serve at each table for appetizers, drinks and for checking out so you don't have to wait for your check. It also has a nifty call button for a server if you need anything. We used the call button feature once for being a newb with their system and the first server to pass (not our server) stopped to help out. Everyone was pleased with the quality and taste of their meals!",https://www.yelp.com/biz/red-robin-gourmet-burgers-newnan
Rusty Z.,"Atlanta, GA",1,41,1,1.0,1/5/2018,"It's like a bad movie about a dystopian future where overpriced fast food is hand delivered to your table by a waitress who only stops by when you call them from the tabletop kiosk and then charges you an ""entertainment fee"" for the visit.  Except it not a movie and it's not the future.    $15 for a pretty average burger?!  I was surprised because the menu is totally confusing.  There are three separate sections with burgers. Some repeat.  Some have prices. Some do not.  I finally narrowed it down to one that sounded like it was not smothered in sugar.  Wrong!  Pepper aioli was corn syrup based.  Oops. What was the $1.99 entertainment fee for?  If it were a ""cold draft from the window fee"" or an ""extra achy belly fee"" I'd understand. Then the tabletop kiosk that's supposed to make things faster wouldn't charge my card.  Had to press the ""call the waitress"" button again.  So an hour and a half later and a bit poorer I am finally done and regretting my visit.  The pain is beginning to set into my belly.  I'll probably spend the rest of the afternoon on the can. Thanks RR!",https://www.yelp.com/biz/red-robin-gourmet-burgers-newnan
Alicia L.,"Fayetteville, GA",33,137,343,2.0,3/17/2017,"I've driven past this place a million times. A friend of mine finally convinced me to stop because it was ""so good"".  I sat at the bar, the bartender Brooke seemed not so happy to be at work. She wasn't very attentive. I ordered the Black & Blue burger. It was good but not hot like it should have been when it came out. The bottomless fries were excellent!! The very raspberry limeade was 2 die 4 in my mind but my glass was filthy. I tried 2 take a pic but my phone kept cutting off. I began 2 feel like it was n the sink waiting 2 be washed & there wasn't time so she just used it any ole way. I lost my appetite after I kept looking at it. Before I left I used the bathroom. That shit was filthy too. The stalls were SUPER small & not designed very well.  After all that, will I go back? Probably not.",https://www.yelp.com/biz/red-robin-gourmet-burgers-newnan
Ray W.,"Peachtree City, GA",1,17,,3.0,12/10/2017,"Slow service as usual. Still waiting for refills on drinks! Ignored for over 5 mins by waitress.  Food was good, when it finally got here.",https://www.yelp.com/biz/red-robin-gourmet-burgers-newnan
Kevin M.,"Sharpsburg, GA",0,16,9,1.0,10/7/2017,"DONT WASTE YOUR MONEY!  I have come here several times in the past ten years and all I can say is this place has the WORST FOOD!  I would compare it to cafeteria food at my kids elementary school    In fact, I would say they have the same supplier. I've eaten almost everything on their menu and it is all terrible. Sorry for the dark review but I'm so sick of paying huge prices for ikea lunchroom food (ikea food better). I have given this place a ton of chances to improve and spoken to managers about it and nothing changes. CRAP FOOD",https://www.yelp.com/biz/red-robin-gourmet-burgers-newnan
Darby R.,"Atlanta, GA",92,8,7,1.0,8/5/2017,"This place is horrible. The general manager is a jerk and after getting him involved on what was going on, even HE couldn't get a simple cheese burger with no tomatoes right. He also had the nerve to ask me did I pay, which I did. How did you work your way to become the general manager if you can't even remember to take tomatoes off a cheese burger ???? The Trump virus is real.",https://www.yelp.com/biz/red-robin-gourmet-burgers-newnan
Cassidy D.,"Newnan, GA",161,130,182,3.0,1/17/2017,The burgers are very expensive and not the greatest. It was similar to Wendy's but with a large price tag. They have endless fries and are very family friendly .,https://www.yelp.com/biz/red-robin-gourmet-burgers-newnan
Howie S.,"Peachtree City, GA",0,7,1,1.0,8/13/2017,"First I want to say that my family has been coming here for years, since it opened. I have never had a bad experience here before today. My daughters 10th birthday was today and she requested to go here because of the food, and the Birthday treatment kids typically get here. First when we got here the place was only about a third full, if that. We had to stand at the host/hostess stand for a few minutes before anyone noticed us. Some guy came up wearing a dirty black tee shirt and eventually seated us. Right off we noticed that the place was filthy. The floors were nasty and several tables haven't been cleaned off. The place smelled very strongly of what I can only describe as dirty mop bucket water. Our server seemed as though she would rather be somewhere else and when told it was my little girls birthday and that she had specially requested to come to this place she seemed uninterested. She did ask if my little girl would like birthday ice cream, of course my little girl said yes. When we received our meals, my ciabatta bun for my burger was cut lop sidedly. The bacon on the burger was thin, brittle, and tasted like it had been sitting around a while. After we finish our meal we were hoping my daughter would receive her birthday ice cream. It never came, in fact the server came to our table did something with the kiosk, and turned it around towards us as if to say it was time to pay and go now. I don't usually give poor reviews but this was one occasion where I thought it was warranted.",https://www.yelp.com/biz/red-robin-gourmet-burgers-newnan
Mike F.,"Arden, NC",0,18,,2.0,6/1/2017,"Two stars as the food was okay. Dirty floor, slow service, TERRIBLE music playing, no ketchup on table, next table's ketchup empty. Not my favorite visit, and certainly not a location I'll come back to. The floors were DANGEROUSLY slippery!!!",https://www.yelp.com/biz/red-robin-gourmet-burgers-newnan
Cindy C.,"Lynn Haven, FL",0,2,,1.0,2/12/2017,"First the floors were extremely slippery, second..ordered the four cheese melt with bacon, came without bacon,  not hot and had a layer of burnt cheese on outside of bread,  tasted only of burnt cheese, traded it for a mediocre cheeseburger...sister had chicken that was burnt on the edges...manager told us that the sauce was what was burnt...she did offer a replacement. Took nearly 20mins to have a beer served....the server Morgan was doing the best she could with so many tables, but that is the only positive I can offer.",https://www.yelp.com/biz/red-robin-gourmet-burgers-newnan
