Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Benita T.,"Little Elm, TX",111,160,270,1.0,7/15/2013,Bartender was horrible. She needs better customer service skills.,https://www.yelp.com/biz/red-robin-gourmet-burgers-schererville?start=40
A. S.,"Highland, IN",9,71,46,3.0,8/14/2015,"Hit or miss here. Sometimes the food is great and other times it's not that great. The last time I went the hostess asked if we were both 21 and sat us in the bar area which I usually don't mind but not this time. All of the tables were dirty and we were sat at the one clean one which was very wobbly. We moved to another table and it was directly under the air conditioner which was on full blast the entire time. The server was nice but he forgot our appetizer. Another couple came in about 15 mins after us, the bar tables still were not clean even though it was about 2pm and not busy at all, and they sat them at the wobbly table. They got up and moved too. I understand restaurants have a rotation but no one wants to sit next to a dirty table full of crumbs. This is usually the choice for my mom and I for lunch but after last time I doubt I will be back for awhile and I definitely won't sit in the bar again.",https://www.yelp.com/biz/red-robin-gourmet-burgers-schererville?start=40
Robert B.,"Cedar Lake, IN",0,23,17,5.0,2/27/2014,My family celebrated my grandmothers birthday here and had an absolutely wonderful time. Josh the manager made room for our large party and our waitress Staci was as nice as could be. The food was perfect and the friendly staff really made the night. We have several relatives that cannot have gluten and they were very happy to bring out a gluten menu for them. 5/5!,https://www.yelp.com/biz/red-robin-gourmet-burgers-schererville?start=40
Amy K.,"Schererville, IN",0,16,,2.0,9/28/2014,Not bad but there are better choices out there.  The burgers are okay...It's an okay place to take the kids...loud enough where they can get a little rowdy and other people around you won't mind.  Last time we were there...the server begrudgingly brought out french fry refills like they were the ones that had to pay for the fries.  It took about 35 minutes to get a second order of fries.,https://www.yelp.com/biz/red-robin-gourmet-burgers-schererville?start=40
Thomas G.,"Dyer, IN",0,15,,1.0,10/16/2013,"I used to love going here. Great burgers and fries. Good family restaurant. Last 2 times at this location I've experienced awful service. VERY SLOW. My last visit was so bad that after speaking with the area manager he apologized and sent me a $20 gift card. I was very appreciative of the gesture and decided to use it for this current review.  CURRENT VISIT. When the restaurant is LESS THAN HALF FULL it shouldn't take almost 30 minutes to get 2 burgers.   HERE IS WHAT HAPPENED DURING MY LAST VISIT. At the time of arrival the restaurant was a little more than half full. 4 people in the party. We ordered 2 burgers a chicken sandwich and a salad. 25 minutes later the server brings a second round of drinks and says he's going to check on the order. More than 45 minutes after placing our order he comes up and says, ""Sorry it's taking so long but they're holding the order because they don't know what kind of cheese to put on the chicken sandwich."" (Seriously?) In the meantime other customers seated after us have eaten and left. While walking out I exercised common courtesy and told the manager what had transpired and that we were leaving. She said, ""Your food is coming up now. Would you like it to go?"" I told her to throw it away. She then said, ""Well...you don't have to pay for your drinks."" (Really? Gee thanks. You compted 3 sodas & a water) I said, ""I wasn't going to."" Then we walked out. The manager never even offered to pay for the food.  Not sure what's going on at this particular Red Robin but I know from my last 2 times there that the service is ridiculously and unexplicably slow.",https://www.yelp.com/biz/red-robin-gourmet-burgers-schererville?start=40
Jim B.,"Peotone, IL",1,7,,2.0,6/15/2014,"The burgers and fries were great once they showed up but the service was excruciating slow...our wait time was a minimum of 20 mins. Also,all 3 water glasses were sent back because they were dirty.  Unacceptable considering we were there at 3 on a Saturday afternoon.",https://www.yelp.com/biz/red-robin-gourmet-burgers-schererville?start=40
John P.,"McLean, VA",60,5,,1.0,11/6/2013,Needs quality control. Mediocre food at best.,https://www.yelp.com/biz/red-robin-gourmet-burgers-schererville?start=40
Adriana P.,"Chicago, IL",22,12,,5.0,8/25/2014,"I had a very pleasant experience here. We were a table of 5. So when our food was being served, my daughters pizza was missing. I thought no biggie, it'll probably be right up. Well it took a little longer so we started eating and I was just telling my oldest daughter how they had most likely forgotten the pizza when the nice manager came to my daughter and said no little girl should be waiting for her food while everyone eats. You just earned your pizza! & asked if I wanted more fries. I really thought that it was nice of him to come to us instead of waiting to see if I complained. Great job!!!",https://www.yelp.com/biz/red-robin-gourmet-burgers-schererville?start=40
Jennifer C.,"Aurora, IL",0,3,,2.0,12/26/2014,"I've been to many Red Robins and I've never had bad service at a Red Robin until today. My boyfriend and I sat in the bar area around 2:30, so not busy lunch time or busy dinner time. However, it took around 10 minutes to even get greeted by our waitress and another 5 minutes just to get menus. There were about 3 waitresses and a bartender who were working the section, yet taking care of 6 tables seemed just too overwhelming for them. When the waitresses weren't pretending to work, they were chatting with the male bartender. We ordered margaritas, not super complicated cocktails, correct? Guess what? It took us 20 minutes for us to receive our very simple and unimpressive margaritas! When we were finally able to order our food, it was north of 40 minutes before we had our food in front of us. We were very frustrated and just wanted to get it all over with. Our table neighbors ordered a lemonade and iced tea, then ordered their meals. During the whole process of us waiting and eating, all they had were their drinks! They did not arrive that long after us. They were discussing whether or not they should tell the waitress to cancel their food order because they were so upset. I really enjoy the Red Robin franchise, but was sadly disappointed on what was supposed to be an enjoyable day off.",https://www.yelp.com/biz/red-robin-gourmet-burgers-schererville?start=40
Jennifer M.,"Winchester, VA",0,4,,1.0,4/21/2015,"Fellow colleagues and I visited this establishment over our one hour lunch break.  We ordered and asked for the check all at once to avoid a hold up upon leaving.  We waited 35 minutes for the manager to come to our table to explain one of our orders had been distributed to another table and they were in process of making new food as replacement.  We were still waiting on our bill to be returned despite having given our cash/cards some time ago.  We were offered for the other food to come out and agreed, however, a total of 50 minutes into our visit, we were delivered our lukewarm burgers and cold fries along with our bill.  Very dissatisfied.",https://www.yelp.com/biz/red-robin-gourmet-burgers-schererville?start=40
