Headline,Overview Date,Global Rank,Country Rank,Category Rank,Total Visits,Avg Visit Duration,Pages Per Visit,Bounce Rate,Traffic By Countries,Traffic Sources,Referrals Percent,Top Referring Sites,Top Destination Sites,Search Percent,Organic Keywords Percent,Paid Keywords Percent,Top 5 Organic Keywords,Top 5 Paid Keywords,Social Percent,Social Items,Display Advertising Percent,Top Publishers,Website Contents Subdomains,Also Visited Websites,Similarity Sites
applebees.com,,"10,895","1,893",29,4.71M,00:03:27,9.11,30.45%,"[('United States', '96.11%'), ('Canada', ''), ('United Kingdom', '0.44%'), ('Brazil', ''), ('Germany', '0.35%')]","[('Direct', ''), ('Referrals', ''), ('Search', ''), ('Social', ''), ('Mail', ''), ('Display', '')]",6.88%,"[('', ''), ('', ''), ('', ''), ('', ''), ('', '')]","[('', ''), ('', ''), ('', ''), ('', ''), ('', '')]",64.83%,84.38%,15.62%,"[('', ''), ('', ''), ('', ''), ('', ''), ('', '')]","[('', ''), ('', ''), ('', ''), ('', ''), ('', '')]",1.26%,"[('', ''), ('', ''), ('', ''), ('', ''), ('', '')]",0.41%,"['', '', '', '', '', 'n13.network-auth.com', 'laurengreutman.com', 'givingassistant.org', 'ci-gateway.com', 'chilis.com']","[('applebees.com', '84.35%'), ('restaurants.applebees.com', '14.56%'), ('news.applebees.com', '0.64%'), ('workwithus.applebees.com', '0.25%'), ('connect.applebees.com', '0.14%')]","['n13.network-auth.com', 'laurengreutman.com', 'givingassistant.org', 'ci-gateway.com', 'chilis.com']","['chilis.com', 'buffalowildwings.com', 'outback.com', 'redlobster.com', 'olivegarden.com', 'rubytuesday.com', 'fuddruckers.com', 'ihop.com', 'arbys.com', 'subway.com', 'maps.google.com', 'pizzahut.com', 'dominos.com', 'mcdonalds.com', 'subway.com', 'bk.com', 'olivegarden.com', 'chick-fil-a.com', 'dennys.com', 'ihop.com']"
