status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares
56409284212_10155633165179213,b'Spots are limited! Get your tickets now to our 5-Course Stone Brewing Beer Dinner! \nMore details: http://bit.ly/2fmOHyY',b'Stone Beer Dinner',video,https://www.facebook.com/BJsRestaurants/videos/10155633165179213/,2018-01-19 16:17:37,110,19,26
56409284212_10155627705359213,"b""Our EnLIGHTened menu offers better-for-you options... we don't recommend lifting a building with one hand though!""",b'Hungry Heroes: Fire-Roasted Barbacoa Chicken',video,https://www.facebook.com/BJsRestaurants/videos/10155627705359213/,2018-01-17 16:08:24,27,1,4
56409284212_10155616921404213,"b""We've got you covered for #NationalGlutenFreeDay.\xf0\x9f\x8d\x95""",,photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155616921214213/?type=3,2018-01-13 11:53:49,172,17,16
56409284212_10155612519669213,b'Four Hungry Heroes put our EnLIGHTened menu to the test. Super candid responses commence.',"b""BJ's Hungry Heroes""",video,https://www.facebook.com/BJsRestaurants/videos/10155612519669213/,2018-01-11 16:23:12,114,1,6
56409284212_10155607300879213,"b""Sharing is caring...unless it's $3 Pizookie\xc2\xae Tuesday.""",b'$3 Pizookie\xc2\xae Tuesday',video,https://www.facebook.com/BJsRestaurants/videos/10155607269459213/,2018-01-09 12:50:03,1518,568,123
56409284212_10155594616989213,b'On top of top of Spaghetti \xf0\x9f\x8d\x9d \xf0\x9f\x8e\xb6 #NationalSpaghettiDay',,photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155594616779213/?type=3,2018-01-04 15:14:13,244,21,10
56409284212_10155588959869213,,"b""BJ's Restaurant and Brewhouse's cover photo""",photo,https://www.facebook.com/BJsRestaurants/photos/a.10150660586949213.402885.56409284212/10155588959424213/?type=3,2018-01-02 10:08:54,146,6,2
56409284212_10155586885669213,b'Resolutions can wait.  #NationalBloodyMaryDay',b'New Years Day',video,https://www.facebook.com/BJsRestaurants/videos/10155586885669213/,2018-01-01 13:46:12,257,29,13
56409284212_10155578630249213,b'Get our Game Day Feast for your Game Day Party. Order Now: http://bit.ly/2o3KWH5',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155578630249213/?type=3,2017-12-29 11:30:23,205,7,8
56409284212_10155573747319213,"b'Sick of leftovers? $10 BJ\xe2\x80\x99s Loaded Burger and Fries, every Wednesday.'",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155573747319213/?type=3,2017-12-27 12:01:29,221,12,13
56409284212_10155571378189213,"b""Don't stop the Holiday Cheer\xe2\x80\xa6 Celebrate #BoxingDay with $3 Pizookie Tuesdays! View Specials: http://bit.ly/2wmUEUX""",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155571378189213/?type=3,2017-12-26 11:31:10,296,25,22
56409284212_10155563325274213,b'The perfect stocking stuffer. Purchase a $100 Gift Card and receive a $25 Bonus Card + 20% OFF VIP Card. View Details: https://bjsrestaurants.cashstar.com/',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155563325274213/?type=3,2017-12-23 12:00:51,122,4,2
56409284212_10155560868649213,"b'A Football Feast, delivered to your door. Order Now: http://bit.ly/2o3KWH5'",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155560868649213/?type=3,2017-12-22 12:02:02,110,1,11
56409284212_10155555410939213,b'Pineapple on Pizza? Comment your favorite topping below \xf0\x9f\x8d\x8d\xf0\x9f\x8d\x95',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155555410939213/?type=3,2017-12-20 12:02:50,204,74,10
56409284212_10155551583029213,b'Elevate your Tuesday with a $3 Pizookie\xc2\xae.',"b""BJ's Peanut Butter S'mores Pizookie\xc2\xae""",video,https://www.facebook.com/BJsRestaurants/videos/10155551581014213/,2017-12-19 10:30:00,71,3,5
56409284212_10155545115989213,b'Touchdown and Bottoms Up! We have Happy Hour during all Pro Football games. View Specials: http://bit.ly/2wmUEUX',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155545115989213/?type=3,2017-12-16 12:02:54,103,3,8
56409284212_10155539630289213,b'Give in to the cravings \xf0\x9f\x8d\xa4',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155539630289213/?type=3,2017-12-14 12:03:03,149,7,5
56409284212_10155534393939213,b'Guaranteed to be on everyone\xe2\x80\x99s wish list. \nPurchase a $50 eGift Card and receive a $10 Bonus Card + 20% OFF VIP Card. Buy Now: https://bjsrestaurants.cashstar.com/',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155534393939213/?type=3,2017-12-12 12:01:17,76,0,2
56409284212_10155532080959213,"b'More pizza, less problems. HALF OFF our Large Deep Dish and Tavern-Cut Pizzas, every Monday!\xe2\x80\xa0 View Specials: http://bit.ly/2hhiHkb'",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155532080959213/?type=3,2017-12-11 14:37:15,99,2,8
56409284212_10155526501404213,"b""It's not a want, it's a need.""",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155526501404213/?type=3,2017-12-09 13:01:56,266,34,13
56409284212_10155521374284213,b'\xf0\x9f\x8d\xaaShare the gift of a Pizookie\xc2\xae this holiday season. Purchase a $50 eGift Card and receive a $10 Bonus Card + 20% OFF VIP Card.\xf0\x9f\x8e\x81  \nBuy Now:  https://bjsrestaurants.cashstar.com',"b""BJ's Holiday eGift Cards""",video,https://www.facebook.com/BJsRestaurants/videos/10155521370569213/,2017-12-07 15:38:57,209,14,29
56409284212_10155521004959213,"b'Dig in. Baby Back Ribs every Thursday, $13.95 half rack and $18.95 full rack.\xe2\x80\xa0 \nView details http://bit.ly/2hhiHkb'",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155521004959213/?type=3,2017-12-07 12:30:23,112,7,13
56409284212_10155518321114213,"b'Santa called, he said you deserve a drink. Luckily, Grand Cru is back for the holidays.'",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155518321114213/?type=3,2017-12-06 14:25:52,149,15,13
56409284212_10155515097639213,"b""Prohibition was repealed 84 years ago? We'll drink to that.""",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155515097639213/?type=3,2017-12-05 11:40:08,225,3,14
56409284212_10155512141889213,b'Go big or go home. Celebrate #NationalCookieDay the right way with a Pizookie\xc2\xae.',b'Chocolate Chunk Pizookie\xc2\xae',video,https://www.facebook.com/BJsRestaurants/videos/10155512141889213/,2017-12-04 11:30:58,163,26,7
56409284212_10155504293379213,b'Friday Mood:',b'Pink Cadillac',video,https://www.facebook.com/BJsRestaurants/videos/10155504293379213/,2017-12-01 12:19:16,27,3,2
56409284212_10155496261749213,b'There\xe2\x80\x99s nothing $3 Pizookie\xc2\xae Tuesday can\xe2\x80\x99t fix. All Pizookie\xc2\xae Desserts are $3 EVERY Tuesday.\xe2\x80\xa0 View Specials: http://bit.ly/2hhiHkb',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155496261749213/?type=3,2017-11-28 12:01:16,169,30,19
56409284212_10155493276129213,b'It\xe2\x80\x99s #CyberMonday and we\xe2\x80\x99ve got a suggestion for your Holiday Shopping List. Purchase a $50 Gift Card and receive a $10 Bonus Card + 20% OFF VIP Card. View Details: https://bjsrestaurants.cashstar.com/',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155493276129213/?type=3,2017-11-27 11:01:53,41,5,4
56409284212_10155488571799213,"b""Sip + dip.  We've got Happy Hour during all NFL Pro Games at BJ's Restaurant and Brewhouse! View Specials: http://bit.ly/2wmUEUX""",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155488571799213/?type=3,2017-11-25 12:30:38,87,7,9
56409284212_10155485895414213,"b'Skip the lines, go online and get something extra this #BlackFriday! Purchase a $100 Gift Card for a friend and receive a $25 Bonus Card + 20% OFF VIP Card for yourself. View Details: https://bjsrestaurants.cashstar.com/'",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155485895414213/?type=3,2017-11-24 10:30:38,75,3,7
56409284212_10155483756924213,b'Wishing everyone a #HappyThanksgiving! Friendly reminder that ALL Restaurant Locations are closed today in celebration of Thanksgiving. Thank you!',,status,,2017-11-23 13:34:58,136,4,2
56409284212_10155481061409213,b'Give yourself a break from the kitchen this #ThanksgivingEve',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155481061409213/?type=3,2017-11-22 12:30:29,84,9,13
56409284212_10155475656249213,"b'What pizza will you choose tonight? HALF OFF our Large Deep Dish and Tavern-Cut Pizzas, every Monday!\xe2\x80\xa0 View Specials: http://bit.ly/2hhiHkb'",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155475656249213/?type=3,2017-11-20 11:45:26,83,6,12
56409284212_10155473060569213,"b""If you can't beet 'em, join 'em.""",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155473060569213/?type=3,2017-11-19 12:00:05,78,3,6
56409284212_10155467655284213,"b""Don't glaze over this. Our Mandarin Orange-Glazed Pork Chop with Bacon Onion Jam is available after 4 PM every day.""",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155467655284213/?type=3,2017-11-17 13:30:05,130,7,23
56409284212_10155461760124213,"b""Ditch the brown bag lunch. $10 BJ's Loaded Burgers with Unlimited Fries, today and EVERY Wednesday!\xe2\x80\xa0 View Specials: http://bit.ly/2hhiHkb""",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155461760124213/?type=3,2017-11-15 11:00:17,144,22,17
56409284212_10155459143254213,"b'Give the gift of Good Food, Good Brews and Good Times. Purchase a $50 Gift Card and receive a $10 Bonus Card. \nView Details: http://bit.ly/2rSJrv8'",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155459143254213/?type=3,2017-11-14 12:30:04,123,7,14
56409284212_10155449248589213,"b'Our guests bought more than 10,000 beers for Veterans today! Contribute now and help us continue to honor Veterans on this special weekend.  Treat a local military hero to a pint of BJ\xe2\x80\x99s handcrafted beer or soda. \nContribute Now:  www.bjsrestaurants.com/hero'",,photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155449248374213/?type=3,2017-11-10 20:57:42,5552,84,258
56409284212_10155448080049213,"b""Don't forget to stop by today, November 10, and tomorrow, November 11, for a FREE entree for all Veterans with Military ID or proof of service. View Details: http://bit.ly/2g593he""",b'Veterans Day Event',event,https://www.facebook.com/events/1714336925541824/,2017-11-10 12:07:37,202,56,0
56409284212_10155446259199213,,"b""BJ's Restaurant and Brewhouse's cover photo""",photo,https://www.facebook.com/BJsRestaurants/photos/a.10150660586949213.402885.56409284212/10155446258729213/?type=3,2017-11-09 18:49:06,977,310,66
56409284212_10155446245029213,b'Satisfy your sweet tooth.',,photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155446242159213/?type=3,2017-11-09 18:39:49,290,81,38
56409284212_1714336925541824,"b""It's our time to serve you. All Veterans enjoy a FREE entree up to $12.95 this Friday, November 10 & Saturday, November 11 with valid Military ID or proof of service.\n\nView Details: http://bit.ly/2g593he""",b'Veterans Day Event',event,https://www.facebook.com/events/1714336925541824/,2017-11-09 11:36:32,219,42,0
56409284212_10155443012354213,"b""It's our time to serve you. All Veterans enjoy a FREE entree up to $12.95 this Friday, November 10 & Saturday, November 11 with valid Military ID or other proof of service. View Details: http://bit.ly/2jcNr7V""",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155443012354213/?type=3,2017-11-08 14:33:53,452,124,289
56409284212_10155437237999213,b'Find some PIZZA MIND every Monday with HALF OFF our Large Deep Dish and Tavern-Cut Pizzas!\xe2\x80\xa0 View Specials: http://bit.ly/2hhiHkb',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155437237999213/?type=3,2017-11-06 12:00:19,90,17,9
56409284212_10155431669574213,b'Grab Your Wing Man.',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155431669574213/?type=3,2017-11-04 12:00:13,93,5,4
56409284212_10155428900239213,b'Gluten-Free? Flavor-ful.',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155428900239213/?type=3,2017-11-03 11:00:20,86,11,6
56409284212_10155424418349213,"b""\xe2\x9a\xbe Don't miss a swing! Enjoy our Happy Hour Specials during Game 7 of the #WorldSeries \xe2\x9a\xbe\nView Specials: http://bit.ly/2wmUEUX""",,status,,2017-11-01 19:06:55,20,3,2
56409284212_10155423444984213,"b""Jalape\xc3\xb1o? More like JalapenYES. BJ's Loaded Burgers and Unlimited Fries for $10 every Wednesday.\xe2\x80\xa0 View Specials: http://bit.ly/2hhiHkb""",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155423444984213/?type=3,2017-11-01 11:30:04,91,10,13
56409284212_10155423340959213,,"b""BJ's Restaurant and Brewhouse's cover photo""",photo,https://www.facebook.com/BJsRestaurants/photos/a.10150660586949213.402885.56409284212/10155042737374213/?type=3,2017-11-01 10:35:56,193,23,7
56409284212_10155421288814213,"b'All treat, no tricks. Last day to enjoy $3 Pizookie\xc2\xae Desserts! \xf0\x9f\x8d\xaa\xf0\x9f\x8e\x83'",b'Trip Chocolate Pizookie\xc2\xae',video,https://www.facebook.com/BJsRestaurants/videos/10155421288814213/,2017-10-31 16:28:14,86,24,3
56409284212_10155420305464213,"b'\xf0\x9f\x8e\x83 Fuel your Spooky Celebration with 20% OFF Take Out, Delivery, and Catering.  Use Promo Code 20PERCENT at checkout today only, 10/31. \xf0\x9f\x91\xbb'",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155420305464213/?type=3,2017-10-31 09:00:28,74,2,4
56409284212_10155418725389213,"b""Tomorrow is the LAST DAY to enter our #PizookieSweepstakes. We\xe2\x80\x99re giving away a year\xe2\x80\x99s worth of FREE PIZOOKIES! Check out our Instagram post with this photo to find out how you could get a chance to win before it's too late!""",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155418725389213/?type=3,2017-10-30 19:36:38,71,17,7
56409284212_10155412717764213,"b'\xe2\x9a\xbe Hit it out of the park with our Happy Hour! Support your team and enjoy Happy Hour specials, available during ALL #WorldSeries Games \xe2\x9a\xbe\nView Specials: http://bit.ly/2wmUEUX'",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155412717764213/?type=3,2017-10-28 13:00:08,80,5,8
56409284212_10155412440029213,b'You had me at Pizookie\xc2\xae.',b'$3 Pizookie\xc2\xae Desserts',video,https://www.facebook.com/BJsRestaurants/videos/10155412440029213/,2017-10-28 11:00:39,292,79,14
56409284212_10155409914949213,b'Slow down and take it easy this weekend with our Brewhouse Slow Roasted Menu.',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155409914949213/?type=3,2017-10-27 11:00:36,94,10,6
56409284212_10155407131294213,"b'There is no ""I"" in team, but there are two in Pizookie\xc2\xae. Treat yourself x2.'",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155407131294213/?type=3,2017-10-26 11:00:19,211,48,15
56409284212_10155402057744213,b'\xe2\x9a\xbe Our Happy Hour is a Home Run! Come watch LAD vs. HOU and enjoy Happy Hour specials during ALL #WorldSeries Games \xe2\x9a\xbe\nView Specials: http://bit.ly/2wmUEUX',"b""BJ's Handcrafted Beers""",video,https://www.facebook.com/BJsRestaurants/videos/10155402057744213/,2017-10-24 14:08:07,39,6,3
56409284212_10155401582149213,b'Tag your #PizookieDate to give them a hint.',"b""BJ's Peanut Butter S'mores Pizookie\xc2\xae""",video,https://www.facebook.com/BJsRestaurants/videos/10155401582149213/,2017-10-24 10:00:41,2040,6415,192
56409284212_10155399102014213,"b'Grab a slice of this: HALF OFF our Large Deep Dish and Tavern-Cut Pizzas, every Monday!\xe2\x80\xa0 \nView Specials:http://bit.ly/2hhiHkb'",,photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155399101594213/?type=3,2017-10-23 10:35:02,101,8,11
56409284212_10155396421294213,"b'Friends buy you dessert, best friends buy you a Pizookie\xc2\xae.'",b'$3 Pizookie\xc2\xae Desserts',video,https://www.facebook.com/BJsRestaurants/videos/10155396421294213/,2017-10-22 11:00:42,558,304,43
56409284212_10155391138824213,"b""To celebrate our world famous #Pizookie, we're giving away a year's worth for FREE on Instagram right now. To enter:\n\n1. Follow @BJsRestaurants on Instagram.\n2. Find the post with this image and using #PizookieSweepstakes, tag your Pizookie\xc2\xae Partner!""",,photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155391125894213/?type=3,2017-10-20 11:30:31,94,28,11
56409284212_10155388448704213,"b""We've got a RIBdiculous deal for you every Thursday:  $13.95 half rack or $18.95 full rack Baby Back Pork Ribs with a house salad, two signature sides and a mini Pizookie\xc2\xae\xe2\x80\xa0. \nView details http://bit.ly/2hhiHkb""",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155388448704213/?type=3,2017-10-19 10:30:09,247,66,32
56409284212_10155385742959213,"b""You can't buy happiness, but you can buy a $3 Pizookie\xc2\xae and that's kind of the same thing.""",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155385742959213/?type=3,2017-10-18 11:00:15,175,23,5
56409284212_10155380313989213,b'\xf0\x9f\x9a\xa8 BREAKING NEWS \xf0\x9f\x9a\xa8 This just in: Our $3 Pizookie\xc2\xae Desserts are now extended through October 31.',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155380313989213/?type=3,2017-10-16 10:00:20,1729,1248,267
56409284212_10155375420084213,"b""What's sweeter than #NationalDessertDay? $3 Pizookie\xc2\xae Desserts!""",b'Salted Caramel Pizookie\xc2\xae',video,https://www.facebook.com/BJsRestaurants/videos/10155375420084213/,2017-10-14 10:30:28,552,164,44
56409284212_10155370205884213,"b'When in doubt, eat a Pizookie\xc2\xae.'",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155370205884213/?type=3,2017-10-12 11:00:37,160,23,15
56409284212_10155368072754213,b'You deserve a #HumpDay treat \xf0\x9f\x8d\xaa \xf0\x9f\x8d\xa6',,photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155368070854213/?type=3,2017-10-11 13:17:44,159,33,9
56409284212_10155362799249213,b'How much pepperoni is too much pepperoni? Today and every Monday get Half OFF Large Deep Dish and Tavern-Cut Pizzas.\xe2\x80\xa0 \nView Specials: http://bit.ly/2hhiHkb',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155362799249213/?type=3,2017-10-09 10:30:04,101,17,8
56409284212_10155357600879213,"b""Forget Pumpkin... it's Pizookie\xc2\xae Season.""",b'Chocolate Chunk Pizookie\xc2\xae',video,https://www.facebook.com/BJsRestaurants/videos/10155357600879213/,2017-10-07 11:30:28,521,114,44
56409284212_10155350224724213,"b'But first, Pizookie\xc2\xae.'","b""Peanut Butter S'mores Pizookie\xc2\xae""",video,https://www.facebook.com/BJsRestaurants/videos/10155350224724213/,2017-10-05 11:00:00,62,15,20
56409284212_10155349175944213,b'Let\xe2\x80\x99s taco \xe2\x80\x98bout #NationalTacoDay\xe2\x80\xa6 We\xe2\x80\x99ve guac you covered \xf0\x9f\x8c\xae\xf0\x9f\xa5\x91',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155349175944213/?type=3,2017-10-04 10:31:44,125,6,11
56409284212_10155346604919213,,"b""BJ's Restaurant and Brewhouse's cover photo""",photo,https://www.facebook.com/BJsRestaurants/photos/a.10150660586949213.402885.56409284212/10155346604874213/?type=3,2017-10-03 10:54:06,115,32,19
56409284212_10155346211954213,b'All the cookie. All the ice cream. All the feels. Our Pizookie\xc2\xae celebration continues with $3 Pizookie\xc2\xae Desserts now through October 15.',b'$3 Pizookie\xc2\xae Desserts',video,https://www.facebook.com/BJsRestaurants/videos/10155346211954213/,2017-10-03 08:08:50,2499,3860,508
56409284212_10155337005279213,b'Tomorrow is Free Pizookie\xc2\xae Day! Receive a Free Pizookie\xc2\xae with $9.95 food purchase on October 2.\xe2\x80\xa0 \nMore Details: http://bit.ly/2nyfAGa',,photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155337005074213/?type=3,2017-10-01 10:00:00,650,217,173
56409284212_10155337008609213,b'Just 48 hours left! Come in and enjoy a Free Pizookie\xc2\xae with $9.95 food purchase on October 2.\xe2\x80\xa0 \nMore Details: http://bit.ly/2nyfAGa',,photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155337007739213/?type=3,2017-09-30 10:00:00,169,17,23
56409284212_10155335852564213,"b'Did someone say FREE PIZOOKIE\xc2\xae? Three days until Free Pizookie\xc2\xae Day on MONDAY, October 2. Come in and enjoy a Free Pizookie\xc2\xae with $9.95 food purchase.\xe2\x80\xa0 \nMore Details: http://bit.ly/2nyfAGa'",,photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155335850339213/?type=3,2017-09-29 10:32:43,458,174,100
56409284212_10155317166924213,"b""Cheers to #NationalDrinkABeerDay with our $4 BJ's Handcrafted Beers during Happy Hour. View Details: http://bit.ly/2wmUEUX""",b'Drink Beer Day',video,https://www.facebook.com/BJsRestaurants/videos/10155317166924213/,2017-09-28 11:00:00,50,4,3
56409284212_10155330597209213,b'Come in and donate $1 to No Kid Hungry now through September 30 and get a Free Pizookie\xc2\xae on your next visit. Tell us what makes you #HANGRY below.',"b""BJ's Restaurant & Brewhouse is #HANGRY""",video,https://www.facebook.com/BJsRestaurants/videos/10155330597209213/,2017-09-27 12:55:49,654,101,238
56409284212_10155317163509213,"b'Happy and Pizza are both five letter words. Coincidence? Get Half Off Large Deep Dish and Tavern-Cut Pizzas all day, every Monday.'",,photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155317163039213/?type=3,2017-09-25 10:00:00,82,7,11
56409284212_10155317154459213,"b""Get your #TouchdownDance ready\xe2\x80\xa6 we have Happy Hour during all NFL Pro Games at BJ's Restaurant and Brewhouse!""",,photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155317153849213/?type=3,2017-09-23 12:00:00,81,11,10
56409284212_10155317035139213,b'Love our Octoberfest?  Don\xe2\x80\x99t miss our Bavarian Beer Dinner.  Reserve your spot now: http://bit.ly/2fmOHyY',b'Bavarian Beer Dinner',video,https://www.facebook.com/BJsRestaurants/videos/10155317035139213/,2017-09-22 16:32:27,162,14,70
56409284212_10155308850169213,"b'The diet can start next week, right?'",b'Salted Caramel Pizookie\xc2\xae',video,https://www.facebook.com/BJsRestaurants/videos/10155308850169213/,2017-09-20 12:00:00,71,10,6
56409284212_10155305203764213,b'Everything is better with cheese (and brisket). Happy #NationalCheeseburgerDay!',b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155305203764213/?type=3,2017-09-18 10:30:04,108,4,13
56409284212_10155299996159213,"b'Fuel your #FightNight Hunger\xe2\x80\xa6 Get 6 lbs. of Boneless Wings for $28 with 20% OFF. Available for catering, take out and delivery only! Enter promo code 20PERCENT at checkout online or through the BJ\xe2\x80\x99s mobile app.\xe2\x80\xa0  \nOrder Now: http://bit.ly/2v7aplS'",b'Timeline Photos',photo,https://www.facebook.com/BJsRestaurants/photos/a.72665834212.76706.56409284212/10155299996159213/?type=3,2017-09-16 10:51:41,95,13,12
