Headline,Overview Date,Global Rank,Country Rank,Category Rank,Total Visits,Avg Visit Duration,Pages Per Visit,Bounce Rate,Traffic By Countries,Traffic Sources,Referrals Percent,Top Referring Sites,Top Destination Sites,Search Percent,Organic Keywords Percent,Paid Keywords Percent,Top 5 Organic Keywords,Top 5 Paid Keywords,Social Percent,Social Items,Display Advertising Percent,Top Publishers,Website Contents Subdomains,Also Visited Websites,Similarity Sites
thecheesecakefactory.com,,"30,757","6,483",88,1.72M,00:03:17,8.46,38.80%,"[('United States', '84.35%'), ('Canada', '20.81%'), ('United Kingdom', '5.92%'), ('Brazil', '25.92%'), ('Australia', '1.30%')]","[('Direct', '12.03%'), ('Referrals', '7.74%'), ('Search', '78.46%'), ('Social', '1.08%'), ('Mail', '0.49%'), ('Display', '0.20%')]",7.74%,"[('yelp.com', '16.60%'), ('indeed.com', '15.92%'), ('ww3.cakecareers.com', '14.99%'), ('buzzfeed.com', '8.61%'), ('msn.com', '7.88%')]","[('thecheesecakefactory.cashstar.com', '34.45%'), ('doordash.com', '20.86%'), ('silver.peopleanswers.com', '20.85%'), ('applytracking.com', '9.85%'), ('hosted.where2getit.com', '7.40%')]",78.46%,99.93%,0.07%,"[('cheesecake factory', '45.61%'), ('cheesecake factory menu', '23.01%'), ('the cheesecake factory', '4.02%'), ('cheesecake factory toronto', '0.89%'), ('cheese cake factory', '0.83%')]",[],1.08%,"[('Youtube', '43.96%'), ('Facebook', '36.63%'), ('Pinterest', '8.48%'), ('Instagram', '5.11%'), ('Foursquare', '2.16%')]",0.2%,"['giftcardgranny.com', 'facebook.com', 'abcya.com', 'thecheesecakefactory.cashstar.com', 'saintlouisgalleria.com', 'queendomdinasty.com', 'museumofsex.com', 'silver.peopleanswers.com']","[('thecheesecakefactory.com', '76.10%'), ('locations.thecheesecakefactory.com', '16.09%'), ('jobs.thecheesecakefactory.com', '5.74%'), ('mail.thecheesecakefactory.com', '0.89%'), ('investors.thecheesecakefactory.com', '0.58%')]","['thecheesecakefactory.cashstar.com', 'saintlouisgalleria.com', 'queendomdinasty.com', 'museumofsex.com', 'silver.peopleanswers.com']","['pfchangs.com', 'chilis.com', 'juniorscheesecake.com', 'maggianos.com', 'applebees.com', 'redlobster.com', 'en.wikipedia.org', 'chzcakefactory.com', 'facebook.com', 'cpk.com', 'facebook.com', 'applebees.com', 'olivegarden.com', 'chilis.com', 'shopathome.com', 'redlobster.com', 'ksat.com', 'outback.com', 'pfchangs.com', 'carrabbas.com']"
